start_dates,end_dates,glacier_area,region,combined_gt,combined_gt_errors,combined_mwe,combined_mwe_errors
2000.0,2001.0,105000.63345,arctic_canada_north,-48.492413102801386,24.61363628578008,-0.4632193777214072,0.2337303111634003
2001.0,2002.0,104927.05575,arctic_canada_north,-27.438732411778343,20.570402035249757,-0.2622897984124593,0.1958535232213091
2002.0,2003.0,104853.47805,arctic_canada_north,2.272794777893257,18.71927441499457,0.0217411355476733,0.1786231244989666
2003.0,2004.0,104779.90035,arctic_canada_north,-10.868112073559915,10.60807895900747,-0.1040353586966476,0.1010934132165193
2004.0,2005.0,104706.32265,arctic_canada_north,9.330261455013746,10.070840801759664,0.0893769948896869,0.0959966199880589
2005.0,2006.0,104632.74495,arctic_canada_north,-27.634643373576694,10.277201295551182,-0.2649055683009518,0.0971785722489175
2006.0,2007.0,104559.16725,arctic_canada_north,-14.49033741307888,10.209223938194809,-0.1390020560896461,0.0971746583110996
2007.0,2008.0,104485.58955,arctic_canada_north,-59.606055889383214,10.648915968014064,-0.572188111138054,0.0975552330347633
2008.0,2009.0,104412.01185,arctic_canada_north,-59.05425797773865,10.559345915306942,-0.5672906094784383,0.0967416898766393
2009.0,2010.0,104338.43415,arctic_canada_north,-44.75125504827651,10.522538217880888,-0.430195384397921,0.098113629688844
2010.0,2011.0,104264.85645,arctic_canada_north,-30.430679211817186,11.217123705505449,-0.2927376202191681,0.1060487667637724
2011.0,2012.0,104191.27875,arctic_canada_north,-83.30383705815383,12.264318449494825,-0.8019337276809586,0.1100748435976027
2012.0,2013.0,104117.70105,arctic_canada_north,-72.92247186119154,11.314321234997632,-0.7024924370806889,0.1022058080659538
2013.0,2014.0,104044.12335,arctic_canada_north,7.95057993093942,10.05571359062613,0.0766453998986307,0.0958804225274752
2014.0,2015.0,103970.54565,arctic_canada_north,-18.520099173347603,10.295458005816563,-0.1786643182179695,0.0978449765793506
2015.0,2016.0,103896.96795,arctic_canada_north,-52.64644712831746,11.40563559537043,-0.508242567183192,0.1058986588860505
2016.0,2017.0,103823.39025,arctic_canada_north,-24.18813350213283,10.667766016672696,-0.2336748606693229,0.1011395726357474
2017.0,2018.0,103749.81255,arctic_canada_north,6.945037312449323,10.1698508645907,0.067141664612123,0.0969879855691196
2018.0,2019.0,103676.23485,arctic_canada_north,14.803773171172445,10.16628960815724,0.1432181458656539,0.0967531216960545
2019.0,2020.0,103602.65715,arctic_canada_north,-58.8923231836455,11.265762722417737,-0.5701546022459565,0.1037650472645306
2020.0,2021.0,103529.07945,arctic_canada_north,-54.56558148027142,10.682792272718984,-0.5286415283841236,0.0985587561036122
2021.0,2022.0,103455.50175,arctic_canada_north,-2.239494795578432,10.465258776084385,-0.0217120738681897,0.0998577518759501
2022.0,2023.0,103381.92405,arctic_canada_north,-37.476242418283874,12.149010669089307,-0.3635936339165448,0.1145432517219781
2023.0,2024.0,103308.34635,arctic_canada_north,-44.019049041281086,17.25111324799982,-0.4273759585924965,0.1632713966012603
