start_dates,end_dates,glacier_area,region,combined_gt,combined_gt_errors,combined_mwe,combined_mwe_errors
2000.0,2001.0,2487.7225,north_asia,-0.9197019532932548,1.0265275291265996,-0.3708087865014635,0.4267978293382843
2001.0,2002.0,2477.3595,north_asia,-1.5411560324271425,0.5757372429047373,-0.6239681453842844,0.2374580820623789
2002.0,2003.0,2466.9965,north_asia,-2.008519104670919,0.5971520843045376,-0.8166054524398674,0.2449868095663878
2003.0,2004.0,2456.6335,north_asia,-1.3367036448471714,0.5605964144603081,-0.5457573636092294,0.2316484965833838
2004.0,2005.0,2446.2705,north_asia,-0.6073020718796399,0.5800062732919948,-0.2490033135176266,0.2410596415169421
2005.0,2006.0,2435.9075,north_asia,-0.4421699496148141,0.543997009186656,-0.1820678539590347,0.2262170617791567
2006.0,2007.0,2425.5445,north_asia,-1.4369095884292484,0.5547031793605927,-0.5941895884796716,0.2289152797255827
2007.0,2008.0,2415.1815,north_asia,-1.5576011706781698,0.555112921025605,-0.6468615442700755,0.2287454249490515
2008.0,2009.0,2404.8185,north_asia,-1.7288465569663265,0.5495905128318924,-0.7210725895012671,0.2258850833242974
2009.0,2010.0,2394.4555,north_asia,0.4721992168201645,0.5558080553432801,0.1977986548721905,0.2311109134930584
2010.0,2011.0,2384.0925,north_asia,-1.278298719425217,0.549382943810827,-0.5377916984722222,0.2270930475136839
2011.0,2012.0,2373.7295,north_asia,-2.1266620946428576,0.5504841757070587,-0.8986117746265077,0.2247891996692553
2012.0,2013.0,2363.3665,north_asia,-2.082237426114749,0.5503336578162555,-0.8836982900957205,0.2249054279600158
2013.0,2014.0,2353.0035,north_asia,-0.9064403927766193,0.5632256664521381,-0.3863861215956616,0.2336466676687554
2014.0,2015.0,2342.6405,north_asia,-0.7676348462089759,0.5665440381989155,-0.3286653160182816,0.2352461601417673
2015.0,2016.0,2332.2775,north_asia,-1.9092539350345972,0.578671943989981,-0.8210853690566785,0.2375356175403869
2016.0,2017.0,2321.9145,north_asia,-1.0968359067228153,0.5699045112972384,-0.4738056959762406,0.2360857122049479
2017.0,2018.0,2311.5515,north_asia,-2.229459832807573,0.5802175682894745,-0.9673884998110736,0.2369800852580313
2018.0,2019.0,2301.1885,north_asia,-1.4296283286683342,0.5770101437116635,-0.6231258843095254,0.2382938770019798
2019.0,2020.0,2290.8255,north_asia,-0.8149763258916679,0.551439985831076,-0.356827096488514,0.2288743209514384
2020.0,2021.0,2280.4625,north_asia,-1.0545339240245566,0.6479196117270417,-0.4638125139790883,0.2687609048907057
2021.0,2022.0,2270.0995,north_asia,-1.2541491015757211,0.6493331246844912,-0.5541267553189984,0.2689804421564722
2022.0,2023.0,2259.7365,north_asia,-2.084194149188092,1.143432150387618,-0.9250926140395432,0.4739003462856356
2023.0,2024.0,2249.3735,north_asia,-2.383431710308152,1.1452951255418866,-1.0627863806836724,0.4740687462418848
