start_dates,end_dates,glacier_area,region,combined_gt,combined_gt_errors,combined_mwe,combined_mwe_errors
2000.0,2001.0,14563.2148,western_canada_us,6.971917908706984,7.770347074198091,0.4801753386554795,0.5360700473304427
2001.0,2002.0,14484.7852,western_canada_us,-1.6612808463881623,5.303001415060549,-0.115036547828441,0.3661736265380721
2002.0,2003.0,14406.3556,western_canada_us,2.0771861792514,6.15785539194263,0.1446192601769147,0.4251931970750917
2003.0,2004.0,14327.926,western_canada_us,-17.056030773498726,5.474498668109094,-1.1939866825104142,0.3734466454119415
2004.0,2005.0,14249.4964,western_canada_us,-16.80729443592748,5.098743955840538,-1.1830500929175032,0.347297298648853
2005.0,2006.0,14171.0668,western_canada_us,-21.028659163977256,5.243764511689932,-1.4883801810096542,0.3547734336073986
2006.0,2007.0,14092.6372,western_canada_us,-8.342113934146381,5.466772582464278,-0.5937295810672717,0.3764279011476983
2007.0,2008.0,14014.2076,western_canada_us,1.7805033372420636,5.552152255552618,0.1274321724763139,0.3833753034934106
2008.0,2009.0,13935.778,western_canada_us,3.3868051381654745,5.504732963272803,0.2437607808150438,0.379969961381111
2009.0,2010.0,13857.3484,western_canada_us,-12.903706819800696,5.4242856469661485,-0.9339834757326232,0.3719350392218095
2010.0,2011.0,13778.9188,western_canada_us,6.207456521254985,5.395873637429762,0.4518594685406727,0.3720152371686145
2011.0,2012.0,13700.4892,western_canada_us,12.22074313575233,5.865486060445464,0.8946772267665255,0.4028590751552044
2012.0,2013.0,13622.0596,western_canada_us,1.0773388501318926,5.4324703928133085,0.0793257865284641,0.3751410746323647
2013.0,2014.0,13543.63,western_canada_us,-16.240657004636397,4.116542259273677,-1.2027444327245012,0.2786973168327323
2014.0,2015.0,13465.2004,western_canada_us,-18.67077997041907,4.10333494994411,-1.3907673333237582,0.2759400863487337
2015.0,2016.0,13386.7708,western_canada_us,-28.95006204561516,3.9570944448424368,-2.169094698051759,0.2543324559840723
2016.0,2017.0,13308.341199999999,western_canada_us,-8.864805714406188,3.834622506304549,-0.6681133299220492,0.2630391524026073
2017.0,2018.0,13229.9116,western_canada_us,-4.836844783972129,3.8206528631956047,-0.3666992741595396,0.2633203269213112
2018.0,2019.0,13151.482,western_canada_us,-8.838275285155387,3.6040232205551264,-0.6740586266125677,0.2470111787232015
2019.0,2020.0,13073.0524,western_canada_us,-12.641308163481227,3.749470174141536,-0.9698841413721778,0.2552280312239809
2020.0,2021.0,12994.6228,western_canada_us,-11.421484744557484,4.360827162444375,-0.8815840580968515,0.2985597391276979
2021.0,2022.0,12916.1932,western_canada_us,-21.53130021966725,4.240476025698885,-1.672016526132686,0.283247273278867
2022.0,2023.0,12837.7636,western_canada_us,-12.492387413580618,4.953338050467668,-0.9760249320697468,0.3393406442048285
2023.0,2024.0,12759.333999999999,western_canada_us,-33.28211098254605,8.20220532634242,-2.616300957072955,0.5546535170279333
