start_dates,end_dates,glacier_area,region,combined_gt,combined_gt_errors,combined_mwe,combined_mwe_errors
2000.0,2001.0,2960.94345,scandinavia,0.8445266836084478,0.923866344543825,0.2860804002421115,0.3138955147419732
2001.0,2002.0,2952.98115,scandinavia,-2.1991190686074744,0.5545600353244062,-0.7469523730077972,0.1848713060535852
2002.0,2003.0,2945.01885,scandinavia,-4.026071661226791,0.6161477892966664,-1.3711919772216228,0.1980630886630486
2003.0,2004.0,2937.05655,scandinavia,-4.215089346015239,0.599647084746878,-1.4394590611499332,0.1909391788779985
2004.0,2005.0,2929.09425,scandinavia,-0.6708575916169709,0.6414623711386273,-0.2297216008934517,0.2178746381510352
2005.0,2006.0,2921.13195,scandinavia,-1.028301421986082,0.5977995076624393,-0.3530808010273277,0.2025691758323705
2006.0,2007.0,2913.16965,scandinavia,-5.233164247312704,0.6179085420780166,-1.80178692313833,0.1903891125248742
2007.0,2008.0,2905.20735,scandinavia,0.2174491141998074,0.6653668679534063,0.0750732729879769,0.2262732691494355
2008.0,2009.0,2897.24505,scandinavia,0.2234919590341321,0.6348393161658972,0.0773715887067633,0.2158870506175567
2009.0,2010.0,2889.28275,scandinavia,-1.850892814863128,0.5767912450269116,-0.6425339304253037,0.1936356938535793
2010.0,2011.0,2881.32045,scandinavia,-2.7932180431987925,0.5553297789362552,-0.9723399255832847,0.1828072071542048
2011.0,2012.0,2873.35815,scandinavia,-3.1497490108565325,0.6042335330282362,-1.099489352181635,0.1984076463935409
2012.0,2013.0,2865.39585,scandinavia,1.616198486336387,0.5930602138415199,0.5657374255464349,0.1998293525020472
2013.0,2014.0,2857.43355,scandinavia,-3.2996106704306336,0.6122441452849038,-1.158220910612434,0.2005326732987237
2014.0,2015.0,2849.47125,scandinavia,-2.818199598557766,0.6439089028393591,-0.9920014590321544,0.2136969474310804
2015.0,2016.0,2841.50895,scandinavia,1.7778450224721014,0.6138097811187486,0.627551993559962,0.2065671284000276
2016.0,2017.0,2833.5466499999998,scandinavia,-1.1893070315883585,0.5968325053068001,-0.4209867829966101,0.2019836056580751
2017.0,2018.0,2825.58435,scandinavia,-0.0301437619599587,0.5534288605776797,-0.0107002522703053,0.1882306152989854
2018.0,2019.0,2817.62205,scandinavia,-4.212927232509297,0.5456267605424232,-1.4997057694956732,0.1711902790282569
2019.0,2020.0,2809.65975,scandinavia,-1.4351922971850946,0.6018051979337271,-0.5123434713666368,0.2032246455536964
2020.0,2021.0,2801.69745,scandinavia,0.4944919959301292,0.7062267943630811,0.177028371046039,0.2400534477469109
2021.0,2022.0,2793.73515,scandinavia,-2.4255083424878463,0.6364868968277927,-0.8708079442592027,0.2125148760206184
2022.0,2023.0,2785.77285,scandinavia,-1.4723308948231677,0.873194474676976,-0.5301082528527918,0.2959321300617251
2023.0,2024.0,2777.81055,scandinavia,-3.1568268459350413,0.8714005955469484,-1.1398638483122103,0.2914766887650764
