start_dates,end_dates,glacier_area,region,combined_gt,combined_gt_errors,combined_mwe,combined_mwe_errors
2000.0,2001.0,1282.75515,caucasus_middle_east,-1.5256898932375544,0.5341164210035886,-1.1929640161209925,0.4056858681162848
2001.0,2002.0,1275.82805,caucasus_middle_east,-0.7523721686565512,0.2997816663979696,-0.5914872908517828,0.2282378760579874
2002.0,2003.0,1268.90095,caucasus_middle_east,0.3736522375370595,0.310850456310781,0.2953552578227448,0.2381195007360484
2003.0,2004.0,1261.97385,caucasus_middle_east,0.3913096299000091,0.3083443211841409,0.311010478682684,0.2361506457964048
2004.0,2005.0,1255.04675,caucasus_middle_east,0.6360925487896292,0.3221332080012991,0.5083528310759058,0.2460014374442763
2005.0,2006.0,1248.11965,caucasus_middle_east,0.2166234935187321,0.2961202263031932,0.1740821238389793,0.2270945002864954
2006.0,2007.0,1241.19255,caucasus_middle_east,-1.0808310207835916,0.2704380588544544,-0.8734207038185797,0.2033518293413582
2007.0,2008.0,1234.26545,caucasus_middle_east,-1.5967452192637428,0.3109973504342477,-1.2975732804238778,0.2306652590398946
2008.0,2009.0,1227.33835,caucasus_middle_east,-0.5404262217384886,0.2846319554419407,-0.4416486935938358,0.2174437842698564
2009.0,2010.0,1220.41125,caucasus_middle_east,-0.4336528707431656,0.2690367155284728,-0.3564026011519403,0.2057907085417107
2010.0,2011.0,1213.48415,caucasus_middle_east,-0.8591613718604939,0.2778774221375575,-0.7101424536081338,0.2106831749917226
2011.0,2012.0,1206.55705,caucasus_middle_east,-0.7173569958488278,0.2980699256326609,-0.5963377715759539,0.2270806307108563
2012.0,2013.0,1199.62995,caucasus_middle_east,-1.8119059633143595,0.3142384285775557,-1.5149321984055495,0.230911402262183
2013.0,2014.0,1192.70285,caucasus_middle_east,-0.2524468555698191,0.2793540268735304,-0.2122963611555078,0.2141610117065099
2014.0,2015.0,1185.77575,caucasus_middle_east,-1.3141644056080215,0.2920850704691671,-1.111608802839578,0.2184043865861738
2015.0,2016.0,1178.84865,caucasus_middle_east,-1.5419156322181675,0.3044411268041288,-1.3119201503199795,0.2260167187025248
2016.0,2017.0,1171.92155,caucasus_middle_east,-0.7850001980956869,0.2834659727622445,-0.6718557952539899,0.2154400867179049
2017.0,2018.0,1164.99445,caucasus_middle_east,-0.835159306231931,0.3310436165272817,-0.7190354625307749,0.2520180075719367
2018.0,2019.0,1158.06735,caucasus_middle_east,-0.7279796066933246,0.3574528230998834,-0.6305074718188524,0.2728881075487028
2019.0,2020.0,1151.14025,caucasus_middle_east,-0.9227565189113288,0.3001090948682106,-0.8040142096205283,0.2275697374597438
2020.0,2021.0,1144.21315,caucasus_middle_east,-1.5198827979446523,0.3347845918920333,-1.3323183415991893,0.2502115501631488
2021.0,2022.0,1137.28605,caucasus_middle_east,-0.4267280863623179,0.3368468015773312,-0.3763451795882921,0.2579815819120272
2022.0,2023.0,1130.35895,caucasus_middle_east,-0.9122480213138148,0.4835624946461259,-0.8094711864003545,0.3694376748924867
2023.0,2024.0,1123.43185,caucasus_middle_east,-0.7397455813287596,0.4807692861578052,-0.6604508282511381,0.367855205728308
