start_dates,end_dates,glacier_area,region,combined_gt,combined_gt_errors,combined_mwe,combined_mwe_errors
2000.0,2001.0,11000.276,iceland,-12.119282301800888,9.310404630398684,-1.1050404144816226,0.8425515454197151
2001.0,2002.0,10960.46,iceland,-7.880169982482089,8.367888437940389,-0.7211268165172067,0.7580251780053338
2002.0,2003.0,10920.644,iceland,-6.477842569043585,8.36938280349822,-0.5949589211736843,0.7584338186598918
2003.0,2004.0,10880.828,iceland,-13.226291076562983,6.088712128121142,-1.2192168964160424,0.5489063786494442
2004.0,2005.0,10841.012,iceland,-15.987179419707129,5.99819936892382,-1.4791317706809777,0.5391125340226701
2005.0,2006.0,10801.196,iceland,-15.450873871967536,6.0079084461037215,-1.4347824046408535,0.5403218303854511
2006.0,2007.0,10761.38,iceland,-6.918354403676182,5.999031661951444,-0.6448217532913516,0.5431348438999175
2007.0,2008.0,10721.564,iceland,-10.334411364747451,5.992230026517656,-0.9667906555809106,0.5413990246239699
2008.0,2009.0,10681.748,iceland,-11.515369917058456,6.043201735721196,-1.081285570207182,0.5455526542318289
2009.0,2010.0,10641.932,iceland,-2.9374468586318327,6.003653475507725,-0.2768562809628148,0.5442962410559665
2010.0,2011.0,10602.116,iceland,-30.63731167132132,6.136665909617718,-2.8984308577492293,0.5389037664877039
2011.0,2012.0,10562.3,iceland,-8.189141762992667,5.100400734518575,-0.7776509957423721,0.4610521151421801
2012.0,2013.0,10522.484,iceland,-6.796645559090764,5.067236920459668,-0.6478600347256107,0.4585028792083223
2013.0,2014.0,10482.668,iceland,-1.841311036856554,4.978535555370219,-0.1761814446123304,0.4514161128619584
2014.0,2015.0,10442.852,iceland,-3.320306207595209,5.065130682758505,-0.3189068559902873,0.4590996573038974
2015.0,2016.0,10403.036,iceland,6.969062312583269,5.069503127034173,0.6719223513032837,0.4586556648546741
2016.0,2017.0,10363.22,iceland,-8.874125262517493,5.087582446639774,-0.8588863061630226,0.4596245253399423
2017.0,2018.0,10323.404,iceland,-2.088827327397081,4.983430441185526,-0.2029478518319404,0.4518379636422231
2018.0,2019.0,10283.588,iceland,-1.3218772112160089,5.069432087275889,-0.1289292001529657,0.459697466013012
2019.0,2020.0,10243.772,iceland,-10.104679798740069,5.126351603463311,-0.9893899487319486,0.4626350902766832
2020.0,2021.0,10203.956,iceland,-9.140112202280346,6.022850703712587,-0.8984373362078995,0.5446254855752175
2021.0,2022.0,10164.14,iceland,-12.546547907083468,6.130173165829964,-1.2381077798526985,0.5530143876508594
2022.0,2023.0,10124.324,iceland,1.975963970068084,6.617995812759047,0.19575723763538,0.6001057699684678
2023.0,2024.0,10084.508,iceland,-10.314387865321638,9.371491575966754,-1.0258729665081174,0.8485937583402879
