start_dates,end_dates,glacier_area,region,combined_gt,combined_gt_errors,combined_mwe,combined_mwe_errors
2000.0,2001.0,40871.6448,arctic_canada_south,-31.828658494953373,19.01202496888099,-0.7810899695018965,0.464740462916506
2001.0,2002.0,40838.9344,arctic_canada_south,-22.03994632267151,16.849655046641296,-0.5413036711855436,0.4124479714691877
2002.0,2003.0,40806.224,arctic_canada_south,-5.5967058673044985,15.24414578075768,-0.1375659386378159,0.373885722658753
2003.0,2004.0,40773.5136,arctic_canada_south,-8.486024053557571,8.946814501292303,-0.2087521525186098,0.2192241867067371
2004.0,2005.0,40740.8032,arctic_canada_south,-1.4671494901073976,8.59092279276655,-0.0361201563806028,0.2107331971725344
2005.0,2006.0,40708.0928,arctic_canada_south,-24.2248536106406,8.725038571651284,-0.5968775538212927,0.2119583882585402
2006.0,2007.0,40675.3824,arctic_canada_south,-17.097984159188556,8.645932099210997,-0.4216169939820462,0.2110509425988943
2007.0,2008.0,40642.672,arctic_canada_south,-33.1540408077942,8.83618271629957,-0.81819921225744,0.2129086895089758
2008.0,2009.0,40609.9616,arctic_canada_south,-37.1628977737753,8.797203770357678,-0.917871390934634,0.2109323021447836
2009.0,2010.0,40577.2512,arctic_canada_south,-36.847830118826685,8.868505347550203,-0.91082330972531,0.2128038512392997
2010.0,2011.0,40544.5408,arctic_canada_south,-29.970014139117,9.346079604885425,-0.7414116458136544,0.2262992912443442
2011.0,2012.0,40511.8304,arctic_canada_south,-41.75154929339208,9.168044648899084,-1.0337025116470615,0.2189902013587939
2012.0,2013.0,40479.12,arctic_canada_south,-38.5652621599766,9.021169077331509,-0.955586635238395,0.2161806777361513
2013.0,2014.0,40446.4096,arctic_canada_south,-9.379093521828558,8.627619895231184,-0.2325871581994081,0.2113282088759408
2014.0,2015.0,40413.6992,arctic_canada_south,-14.425387850746011,8.662105003298494,-0.3580170714351818,0.2117491125998163
2015.0,2016.0,40380.9888,arctic_canada_south,-27.71112564848519,8.874598208655275,-0.6883067998575911,0.2150299999338045
2016.0,2017.0,40348.2784,arctic_canada_south,-29.15938862497677,8.997741085196106,-0.7248668635889515,0.217803495617139
2017.0,2018.0,40315.568,arctic_canada_south,-6.698300058839619,8.503286781702817,-0.1666466766663182,0.2084292559501653
2018.0,2019.0,40282.8576,arctic_canada_south,-1.1632489212322985,8.567773169735982,-0.0289639126480072,0.2101681622145529
2019.0,2020.0,40250.1472,arctic_canada_south,-50.54712713038396,10.165852904921715,-1.2596034631346231,0.2415453254081635
2020.0,2021.0,40217.4368,arctic_canada_south,-35.23772265203272,9.16363701489153,-0.8788166707276093,0.2205958442176915
2021.0,2022.0,40184.7264,arctic_canada_south,1.5608686349126528,8.899877803175794,0.0389592133917171,0.2183113519143489
2022.0,2023.0,40152.016,arctic_canada_south,-26.803353366935987,10.423143011124177,-0.6695555556434637,0.2535641347498348
2023.0,2024.0,40119.3056,arctic_canada_south,-24.485635912166988,12.66816791489078,-0.6121570023816206,0.3093037277003338
