year,delta_slr_p05_unw_cm,delta_slr_p17_unw_cm,delta_slr_p50_unw_cm,delta_slr_p83_unw_cm,delta_slr_p95_unw_cm,delta_slr_p05_cm,delta_slr_p17_cm,delta_slr_p50_cm,delta_slr_p83_cm,delta_slr_p95_cm,delta_slr_mean_cm,delta_slr_mean_unw_cm,n_tuples
1877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2031,-9.328816830134201e-07,-8.138753653241793e-07,0.0,0.0,0.0,-9.328816830134201e-07,-9.328816812370633e-07,0.0,0.0,0.0,-3.440738388775383e-07,-3.005215205155546e-07,54000
2032,-9.750696425392392e-07,-9.550547048142733e-07,-5.887255740688602e-07,-3.876028078053651e-08,-1.880565800860269e-08,-9.796240286160187e-07,-9.750871576100097e-07,-8.534318232005315e-07,-4.501855491718011e-08,-3.19129938918304e-08,-6.527003247409185e-07,-5.692909585429796e-07,54000
2033,-1.0466773102457693e-06,-1.0171845585382755e-06,-8.837169467312833e-07,-6.161143647887001e-07,-9.842638926116373e-08,-1.4743773927723394e-06,-1.0421030300620716e-06,-1.0116896124286268e-06,-8.569615653893993e-07,-9.92440600719313e-08,-9.366339160479658e-07,-8.122304767968018e-07,54000
2034,-1.8022043611232163e-06,-1.2763135884519271e-06,-9.788218591211262e-07,-7.145466250690902e-07,-6.541865458231655e-07,-2.036044258961252e-06,-1.5462447929371439e-06,-1.089669743974279e-06,-9.711171469614413e-07,-7.342719512327611e-07,-1.201277953631904e-06,-1.0356442596516153e-06,54000
2035,-2.0686907356903816e-06,-1.7935417867498414e-06,-1.106194698508034e-06,-8.147350090403904e-07,-7.218599872516052e-07,-2.125203602333766e-06,-2.0676593876790353e-06,-1.182601543285929e-06,-1.0655036893261152e-06,-9.559076754623854e-07,-1.4384934114382985e-06,-1.2394742659477224e-06,54000
2036,-2.159322180084189e-06,-1.9730575557375117e-06,-1.3257594950744078e-06,-1.0001943182125217e-06,-7.950779505883078e-07,-2.216663165051832e-06,-2.1593642287334317e-06,-1.697052792421976e-06,-1.168218692778634e-06,-1.0581151362726696e-06,-1.663652115010442e-06,-1.4255350102443386e-06,54000
2037,-2.2416905153477274e-06,-2.1378015362394365e-06,-1.506129229333908e-06,-1.090397073806315e-06,-8.727663847629686e-07,-2.3102374012537617e-06,-2.247877633072347e-06,-2.0582881620890836e-06,-1.251665227291009e-06,-1.122532162298665e-06,-1.8581555531975536e-06,-1.5923885542175958e-06,54000
2038,-2.3744106268708264e-06,-2.235170749411708e-06,-1.8582460930005595e-06,-1.2109884112732062e-06,-9.619240105784855e-07,-3.176058540877544e-06,-2.376016251358976e-06,-2.221792713854029e-06,-1.3197014585841908e-06,-1.1873405633666896e-06,-2.0500460131685975e-06,-1.7498763426025595e-06,54000
2039,-2.8402097768776e-06,-2.3118126683741025e-06,-1.9833950615222307e-06,-1.3423901669362693e-06,-1.0498184236595876e-06,-3.3856076268102054e-06,-2.4922124983921266e-06,-2.2926772200964788e-06,-1.5823805531891265e-06,-1.2804762399676663e-06,-2.2119889555107414e-06,-1.8917811343900976e-06,54000
2040,-2.9760797547240258e-06,-2.3947403899526876e-06,-2.069039387819771e-06,-1.5344223223223707e-06,-1.1708079592942512e-06,-3.4801650305172412e-06,-2.933630582420246e-06,-2.351619989478519e-06,-1.901458690680358e-06,-1.3667389179663852e-06,-2.3676234841171634e-06,-2.0237254527383436e-06,54000
2041,-3.2459348309643585e-06,-2.4809311349827114e-06,-2.1495519622050097e-06,-1.6334698466735631e-06,-1.258116799718323e-06,-3.5695691009649584e-06,-3.2375689987765057e-06,-2.4073223230978785e-06,-2.128838823609152e-06,-1.4462054688851108e-06,-2.509696638201574e-06,-2.1420268294235446e-06,54000
2042,-3.449517088327525e-06,-2.64037119986682e-06,-2.2239667103463034e-06,-1.7231752095447917e-06,-1.3288121294863248e-06,-3.6522979224984387e-06,-3.452340330896703e-06,-2.462096112909125e-06,-2.19671459694657e-06,-1.6513135393857285e-06,-2.6424252369737986e-06,-2.2524560098318075e-06,54000
2043,-3.519461807144353e-06,-2.9802539413381624e-06,-2.318590693661804e-06,-1.801902454481308e-06,-1.459987471896796e-06,-3.7278373853747775e-06,-3.523532534256564e-06,-2.5173942632723773e-06,-2.2735040546913364e-06,-1.8135130507998039e-06,-2.761419185106959e-06,-2.3588695339972825e-06,54000
2044,-3.585957340135337e-06,-3.178226374807025e-06,-2.423590887090654e-06,-1.8720667610239163e-06,-1.5323162198654928e-06,-3.804756190971876e-06,-3.596132752610731e-06,-2.580359274224109e-06,-2.4023747513874706e-06,-1.8860473970466727e-06,-2.87124741103288e-06,-2.452527554328779e-06,54000
2045,-3.6495158436622433e-06,-3.267256114334316e-06,-2.4877814528423414e-06,-1.9353024583779187e-06,-1.6869569202882033e-06,-3.875557865330848e-06,-3.6700292814773537e-06,-2.6696645302577825e-06,-2.476930270533485e-06,-1.9493688918221537e-06,-6.837076983363957e-06,-1.9591072886780696e-05,54000
2046,-3.7216886807911465e-06,-3.3626203055447947e-06,-2.5471809674826318e-06,-1.993404630233897e-06,-1.8014182145975612e-06,-3.9452945758297455e-06,-3.7604826472375335e-06,-2.7997163280112693e-06,-2.5279191973425635e-06,-2.0184374597177012e-06,-6.956620787907977e-06,-1.977532382174519e-05,54000
2047,-3.823228292354486e-06,-3.450313320598752e-06,-2.604693118968271e-06,-2.045783154915881e-06,-1.8467927118237526e-06,-4.013561306420794e-06,-3.834662824391549e-06,-3.1563417342238845e-06,-2.574493213329869e-06,-2.0896810040833156e-06,-7.0366099598698155e-06,-1.984097976062138e-05,54000
2048,-3.923354845980498e-06,-3.539019337353011e-06,-2.648402107396919e-06,-2.0987709989128688e-06,-1.8943792751358047e-06,-4.094241763306063e-06,-3.913343670766961e-06,-3.2915021408743424e-06,-2.614788850092747e-06,-2.3095458180080973e-06,-7.116849551768055e-06,-1.9905322363420053e-05,54000
2049,-4.047529400352801e-06,-3.6114113853358278e-06,-2.6908920478518894e-06,-2.146849384594418e-06,-1.9311466004978687e-06,-4.345149115209855e-06,-3.990001935863111e-06,-3.3847135191393483e-06,-2.6505972439607814e-06,-2.3452207469311112e-06,-7.18715505485714e-06,-1.9962648826441186e-05,54000
2050,-4.2122849377435045e-06,-3.6743786604631623e-06,-2.727044423167513e-06,-2.1952423156434973e-06,-1.972507791414557e-06,-4.798426383729145e-06,-4.095822918547113e-06,-3.384994293641456e-06,-2.686844488296958e-06,-2.3862896060403913e-06,-7.260832683353289e-06,-2.002117866808192e-05,54000
2051,-4.467867837121275e-06,-3.733235208045471e-06,-2.7601693055601118e-06,-2.238129323295368e-06,-2.0080113817044775e-06,-5.099855833380989e-06,-4.209028437837416e-06,-3.3414431524359985e-06,-2.7168756860206078e-06,-2.411871234709252e-06,-7.523376037023905e-06,-3.609799423670609e-05,54000
2052,-4.6910011175071984e-06,-3.805636860718664e-06,-2.789135212566407e-06,-2.275313350352803e-06,-2.0372221138487133e-06,-5.16870655334826e-06,-4.358289695606178e-06,-3.3165305609398214e-06,-2.740515253226826e-06,-2.433335399405991e-06,-7.571991662409663e-06,-3.626184351735965e-05,54000
2053,-4.798643584713602e-06,-3.867176096079561e-06,-2.8152046436247247e-06,-2.3116215642104978e-06,-2.065389465322198e-06,-5.225421289624919e-06,-4.712245724389722e-06,-3.2849512590471406e-06,-2.7630283074426793e-06,-2.4468162538103895e-06,-7.614259970092098e-06,-3.629277882709481e-05,54000
2054,-4.865375305840303e-06,-3.9309807077003715e-06,-2.8430926750644403e-06,-2.3464704859677e-06,-2.0957300899127063e-06,-5.269974372924762e-06,-4.8324774084103105e-06,-3.2789072658938324e-06,-2.7887476737610046e-06,-2.474394624445852e-06,-7.660100414362905e-06,-3.632465946824042e-05,54000
2055,-4.919247625423395e-06,-4.014909012610701e-06,-2.8764939088432584e-06,-2.3811603789170023e-06,-2.1219757254442583e-06,-5.314389105816482e-06,-4.894105334883451e-06,-3.323805263289132e-06,-2.812930939199519e-06,-2.5003003759891267e-06,-7.705457905154117e-06,-3.636022069837359e-05,54000
