year,delta_slr_p05_unw_cm,delta_slr_p17_unw_cm,delta_slr_p50_unw_cm,delta_slr_p83_unw_cm,delta_slr_p95_unw_cm,delta_slr_p05_cm,delta_slr_p17_cm,delta_slr_p50_cm,delta_slr_p83_cm,delta_slr_p95_cm,delta_slr_mean_cm,delta_slr_mean_unw_cm,n_tuples
1877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000
2031,0.00012676644515066115,0.00013900784007780942,0.0002026549660119059,0.00024441500071148425,0.00028639467640623195,0.0001420001810519267,0.0002024353250149602,0.00023228753884119158,0.0002453478823980504,0.0002919919664954307,0.00022437708755766272,0.00019630666847593806,54000
2032,0.0002351878690150855,0.000265666536690059,0.0003735625705765244,0.0004453148708788568,0.0005047060556994332,0.0002891885349365372,0.0003745059784517887,0.00043397232213456926,0.0004633649635658165,0.0005412164323142668,0.00041879867484836725,0.000362871124458475,54000
2033,0.00033706133114650425,0.0003897369083053626,0.0005304374048540339,0.0006210729850695529,0.0006801788975037582,0.00043034435032983387,0.0005299003021979337,0.0006162860002578256,0.0006646359118701848,0.0007659552425968864,0.0005946952434420279,0.0005120294873444063,54000
2034,0.0004303515662011925,0.0004980686632204367,0.0006593738992668463,0.0007881056379014773,0.0008573823522989521,0.0005383821227429506,0.0006718510318324424,0.0007847582493539424,0.0008497556934045018,0.0009712183839883196,0.000756902211059119,0.0006489843951140681,54000
2035,0.000518601964333687,0.0006076401170132507,0.0007927273866519258,0.0009467094079145433,0.0010240534587760309,0.0006437966024307101,0.0008021517704057507,0.0009443833760803868,0.0010249804184423888,0.0011617555632308066,0.000908735484890489,0.0007768285527121772,54000
2036,0.0006037089189883105,0.0007103811255149673,0.0009057572667288127,0.0010823699267109178,0.00118771968391993,0.0007590755517393387,0.0009257428726971951,0.0010795842061284578,0.0011920886951683957,0.001339811987265099,0.0011147889023628472,0.0010340961890059964,54000
2037,0.0006850877706463087,0.0008114698342272142,0.0010103387969584432,0.0012210054381879408,0.0013417210633464903,0.0008713730384176406,0.0010421097212392149,0.0012156900894815293,0.0013526519846999946,0.0015071128351549505,0.0014213924824538243,0.0012693460681348619,54000
2038,0.000763931285099062,0.0009034311300682419,0.0011232824773408367,0.0013558403002755348,0.001487545249583011,0.0009791278843420982,0.0011511703166073779,0.0013530168993954133,0.001507757664152766,0.001666335184508139,0.0024989217070847834,0.0016439214196325312,54000
2039,0.0008403709809015503,0.0009840038480596115,0.0012287962925867646,0.0014875496458960846,0.001627626108155411,0.0010855116853526242,0.0012561976932718149,0.0014858062104443819,0.0016575833732094165,0.0018186838913862617,0.0031804201820007424,0.0020174761764356884,54000
2040,0.0009145668787084559,0.0010615517082763581,0.0013159794069137476,0.0016159636637247843,0.0017628197064400552,0.0011881605755111985,0.0013575899692042411,0.0016150808753424293,0.0018021813347155432,0.0019645997042930033,0.003616244628944184,0.00239140953302643,54000
2041,0.000986592433080169,0.0011361372829607496,0.001402129546618447,0.0017357057482729487,0.0018941700311520646,0.001284010517789246,0.001454436430736522,0.0017387748261205884,0.0019422720107442107,0.002105495623901078,0.004492721173186411,0.0027537115667732454,54000
2042,0.0010565440329575182,0.0012079694253084839,0.001498788038148291,0.0018511261911191923,0.002022132443214275,0.0013786963952087334,0.001547114985320198,0.001859885324817656,0.002078041960455393,0.0022416803289669915,0.004919147931634433,0.003051050765539247,54000
2043,0.0011246282550827936,0.0012776628246509425,0.001595069542057459,0.001965467430211163,0.0021466294634826964,0.00146591979588573,0.0016361736213305277,0.0019793874918560043,0.002209855375841437,0.0023739360408063723,0.0059247222428968176,0.003457280197019581,54000
2044,0.0011908252988009238,0.0013453338127085602,0.0016786852355235027,0.002079395062825249,0.0022690835428257113,0.0015462998385125408,0.001722598181448601,0.002095893113607959,0.0023374798519629533,0.002502080118874203,0.006603946473487148,0.0039812102784283,54000
2045,0.0012550490642395217,0.0014116183847594143,0.0017544153843989108,0.0021906750708727074,0.0023901554395457936,0.0016233673311963103,0.001807634934782021,0.00220907046141215,0.0024616187883184874,0.002627174470007995,0.007469757094768851,0.004601798306686251,54000
2046,0.0013180057833141134,0.0014762709023425202,0.0018274462617711151,0.002299700413184915,0.0025073773162310074,0.0016981153680554776,0.0018903039892533655,0.0023207916104985436,0.0025824937525029067,0.0027491362876112748,0.008020127379217604,0.004939110658977478,54000
2047,0.001379572724187561,0.0015393471426890315,0.0018992830197266386,0.0024064908550794684,0.0026240161821109,0.001771140485625655,0.001970577078229856,0.002430629396970244,0.0027002309439095305,0.0028681981248902095,0.008448901083656821,0.0053236780812687245,54000
2048,0.0014396604463213336,0.0016014874955082093,0.0019752411634730294,0.0025117192267286727,0.0027407036109952532,0.0018425215249237743,0.0020477468863330604,0.002537873522940606,0.002814997666860347,0.002985235513854012,0.009302438438782548,0.00585206621269307,54000
2049,0.0014987839350865783,0.001662809072545599,0.002054266325314913,0.0026152115788836026,0.0028582961698896624,0.0019111928552657442,0.0021220572822312233,0.00264363388152374,0.002926842686181336,0.0030998024464681546,0.009718984251282599,0.006451230330222886,54000
2050,0.0015567424121677221,0.0017225666255723836,0.0021334797150416307,0.0027174379985445184,0.002980373005718739,0.0019781033456397097,0.0021944363049726063,0.0027467643482018615,0.0030359405266509537,0.0032126260912388118,0.010172459402153165,0.007111505507898103,54000
2051,0.0016129977884009605,0.0017813180923923965,0.00221504458231081,0.002817851544725265,0.003098595332076924,0.0020434448685194644,0.0022653784267034397,0.002847710382063591,0.003142336460150266,0.003323234063226045,0.010500193254146022,0.007629920552266174,54000
2052,0.0016684635616822873,0.0018391712818038996,0.002299066893129975,0.0029165842234934658,0.003211094207189546,0.0021077061671607973,0.0023354922519949264,0.002947243228653725,0.0032466238352878334,0.0034333977773897627,0.01117939249061746,0.008126038648153899,54000
2053,0.001722620963839816,0.0018968126688235997,0.0023823300086824872,0.003013930671051774,0.0033159243691731175,0.0021707013499659648,0.0024050923527003895,0.0030442875185685446,0.003348082282394763,0.003541237216597616,0.011565156231436106,0.008536424957230905,54000
2054,0.0017758143013486105,0.001953040930502361,0.002460932167579699,0.003110358114367493,0.003417671488786311,0.0022319483473646415,0.00247288716960046,0.00313945470289294,0.0034475837930768765,0.0036476238377794483,0.011949853603149397,0.009120923535679296,54000
2055,0.001827806560224765,0.0020088262247739052,0.002536164357520576,0.0032047573899238557,0.003517353675250234,0.0022923314681342977,0.0025401760157282983,0.0032339993185216648,0.0035449677862969815,0.0037532549369888135,0.012596896535290033,0.009671855801795859,54000
2056,0.0018784835857859506,0.002063767758367696,0.002608665545078992,0.00329820456125109,0.0036150145878306,0.0023513864373662526,0.0026054264936773643,0.003326518591669237,0.0036409960816202337,0.0038571684435044253,0.013211497925331061,0.010160376093623993,54000
2057,0.0019284609248630957,0.002118078802704595,0.0026786896443251607,0.0033887360549611856,0.003710791028526472,0.0024095952243456727,0.002668540729085152,0.003418064915340651,0.0037345678980256454,0.0039600046210752065,0.013680000317425115,0.010613009617830382,54000
2058,0.001977320253713266,0.0021716385363119883,0.0027477429952309507,0.0034778225645962025,0.0038059782635890826,0.0024668363181169386,0.00273049135333183,0.0035075327508311354,0.0038261824540202836,0.004060791210317074,0.014073723468273142,0.01106523566345387,54000
2059,0.002025564125538537,0.0022240946451947963,0.002815528182996019,0.003566460234585769,0.003899798102020213,0.002523151317305264,0.0027904907780033046,0.003595594963901527,0.003916170696164277,0.004160645298830053,0.01440485313078751,0.01144922456744342,54000
2060,0.002072476761675368,0.0022760643791509237,0.0028829668456893387,0.0036533123893614313,0.003992844566597853,0.0025781272532587876,0.002849285242060283,0.003682259040734767,0.004005011773438455,0.0042591135554697745,0.014656248395376999,0.011716452561352207,54000
2061,0.002117798059596332,0.0023277804374163937,0.0029492556330374953,0.003741096451608001,0.004085657275626176,0.0026324483758602586,0.0029064413632669183,0.0037684940096769583,0.004092867109948965,0.004357174908678695,0.014999890872208646,0.01223048030794779,54000
2062,0.002162130819211505,0.0023783041724812293,0.003013213493026967,0.0038281792964356496,0.004177148877387893,0.0026860976827174903,0.0029628801575111875,0.003853124144912455,0.004179417572172845,0.0044533908365664045,0.015185844446761094,0.012473674007578546,54000
