year,arm,component,gmst,med,p05,p17,p83,p95,n_finite,tap_onset_K,tap_V_m,tap_tau
2008,ours,gis,0.9219150757625193,0.23644175292309244,0.229065055993097,0.2320851522046382,0.2413169844485331,0.24506937189342962,2000,5.0,1.5,50.0
2009,ours,gis,0.944300568261457,0.2773954321456724,0.2663758417549164,0.2708038067102335,0.2844513496287131,0.28907678826794625,2000,5.0,1.5,50.0
2010,ours,gis,0.9618227486686342,0.3313882955117755,0.31695911760601564,0.32257334411732713,0.3404113483627542,0.34660257381339094,2000,5.0,1.5,50.0
2011,ours,gis,0.9819605692158233,0.5420803732419928,0.5177703697686981,0.5271800694567262,0.5555269494028202,0.5674663131297839,2000,5.0,1.5,50.0
2012,ours,gis,1.0103928501951052,0.5726512608578873,0.551775627701141,0.5602782331549487,0.5841458694073897,0.5936730673448896,2000,5.0,1.5,50.0
2013,ours,gis,1.0340522463545012,0.6515519818535966,0.6286640033070463,0.6386743739933575,0.6635211665717163,0.6732885386578223,2000,5.0,1.5,50.0
2014,ours,gis,1.0652103142894338,0.7080152203487597,0.68512057857223,0.6963085800613824,0.719135729556401,0.7285778175987166,2000,5.0,1.5,50.0
2015,ours,gis,1.0914259349003625,0.7813017613922604,0.7568175965995363,0.7689526844199948,0.7928516785524851,0.803320023487875,2000,5.0,1.5,50.0
2016,ours,gis,1.1177753966933797,0.780388370500753,0.7567611762262467,0.7681894836949428,0.7916620988858054,0.8018895891431352,2000,5.0,1.5,50.0
2017,ours,gis,1.1396678413328527,0.8953451777822905,0.8653676300499679,0.8796643520199503,0.9093603594919724,0.921233626247307,2000,5.0,1.5,50.0
2018,ours,gis,1.1764223403536713,0.9436329127096155,0.9140810621659584,0.9282672679003944,0.9577490763264844,0.9700236983589003,2000,5.0,1.5,50.0
2019,ours,gis,1.2023747030449239,0.9738084485973357,0.9449260370108117,0.9588646769193199,0.9877125646773005,1.0003188096979507,2000,5.0,1.5,50.0
2020,ours,gis,1.2242119415906947,1.0687820037690257,1.03558079664875,1.0520608647123044,1.0845684134594535,1.0983715620323944,2000,5.0,1.5,50.0
2021,ours,gis,1.2542636608532196,1.122324589762893,1.087063195232865,1.1043418831586616,1.1391078143516447,1.1534656346889491,2000,5.0,1.5,50.0
2022,ours,gis,1.2920027905188913,1.2179029148927323,1.1793868777224514,1.1980947510884876,1.2362259428722515,1.2517871151707216,2000,5.0,1.5,50.0
2023,ours,gis,1.3250028461664434,1.2582833591730331,1.2190521650158228,1.2371863159649992,1.2781648124376508,1.2944270780927452,2000,5.0,1.5,50.0
2024,ours,gis,1.3626028290328722,1.3026799386873216,1.26071661366317,1.2804820188850243,1.3246141222413528,1.3420472014525273,2000,5.0,1.5,50.0
2025,ours,gis,1.3979057072285084,1.3350078918293757,1.2902566413431533,1.3105118496683994,1.3588461569290327,1.377758816628346,2000,5.0,1.5,50.0
2026,ours,gis,1.4285799114764959,1.4033350355189818,1.3544413256353225,1.376521399508773,1.4299742226447156,1.4488860981628193,2000,5.0,1.5,50.0
2027,ours,gis,1.4535959455104546,1.473602443309923,1.4208707418147064,1.4448323834251815,1.5030649572965764,1.5233629166705027,2000,5.0,1.5,50.0
2028,ours,gis,1.4787553161062734,1.5459398662520152,1.4893563051887881,1.5138468937638696,1.5778997333383546,1.6005096015191533,2000,5.0,1.5,50.0
2029,ours,gis,1.5066494161985142,1.6189432107095958,1.5574383136252434,1.5847536528193995,1.6540478948380821,1.6779718827380345,2000,5.0,1.5,50.0
2030,ours,gis,1.5358764167876693,1.6939202648494591,1.6277632485509537,1.6565048490793937,1.7318045133071898,1.7575214164992972,2000,5.0,1.5,50.0
2031,ours,gis,1.560813641692458,1.7705438234242443,1.6981631945281659,1.7298039233940903,1.811465661835699,1.8400017656530423,2000,5.0,1.5,50.0
2032,ours,gis,1.5877368248242711,1.847798957132892,1.769475381084165,1.8027199541961236,1.8914786979644636,1.9223479260129386,2000,5.0,1.5,50.0
2033,ours,gis,1.6203891237979673,1.926482611283007,1.8413817125033405,1.877236886699769,1.9742130165496288,2.006917946244161,2000,5.0,1.5,50.0
2034,ours,gis,1.660130536903219,2.0071197838516035,1.9156201165844395,1.9528835988100006,2.058072249283478,2.0943027219140813,2000,5.0,1.5,50.0
2035,ours,gis,1.6983843427016336,2.0904512367986756,1.9906142054130933,2.03180702644312,2.14495944782291,2.1844790877412628,2000,5.0,1.5,50.0
2036,ours,gis,1.7379105519050024,2.1760927424180494,2.068149950083345,2.1139516005910965,2.2349290299294218,2.278119947823126,2000,5.0,1.5,50.0
2037,ours,gis,1.7789688529433703,2.264399892697602,2.147893912554992,2.197352486544277,2.3286172688050137,2.3750983972124975,2000,5.0,1.5,50.0
2038,ours,gis,1.8180779499671587,2.356197941342503,2.231638669348924,2.2836737822351063,2.426382889445962,2.4764931160102397,2000,5.0,1.5,50.0
2039,ours,gis,1.854563200681759,2.4508227440921675,2.3165221106503324,2.373346232895906,2.527597252624214,2.5808769254972086,2000,5.0,1.5,50.0
2040,ours,gis,1.887963715026139,2.5490115763124095,2.402945909072931,2.4636592406228037,2.632657991106238,2.689097519692754,2000,5.0,1.5,50.0
2041,ours,gis,1.9189251631348994,2.6487628767604283,2.4916075546824805,2.5563481869468756,2.740069096368921,2.801926049865093,2000,5.0,1.5,50.0
2042,ours,gis,1.9488065929160125,2.7499693072919085,2.5796272950782195,2.6493920502449835,2.8493812065778643,2.915194844831111,2000,5.0,1.5,50.0
2043,ours,gis,1.9872304964900644,2.852423847393309,2.6700439426187814,2.7438892991563475,2.9619195765781234,3.0317051205593284,2000,5.0,1.5,50.0
2044,ours,gis,2.026055650660857,2.95895728326898,2.764343044663562,2.8407704425428673,3.0762510403135734,3.151860574970413,2000,5.0,1.5,50.0
2045,ours,gis,2.061712474976564,3.066943652038164,2.8592851770621515,2.940854704575599,3.194618072366757,3.275446589829649,2000,5.0,1.5,50.0
2046,ours,gis,2.1092693975363828,3.1774997203088016,2.954677940404722,3.04161257336946,3.3151991637779856,3.4011488553950486,2000,5.0,1.5,50.0
2047,ours,gis,2.1579360685191724,3.291514190324495,3.055896645028413,3.145010801774932,3.4393769133456877,3.5311831921335175,2000,5.0,1.5,50.0
2048,ours,gis,2.2112696171786164,3.4102051176516057,3.159916416218998,3.251842185962293,3.5701797417289045,3.667891240394988,2000,5.0,1.5,50.0
2049,ours,gis,2.2547719890405253,3.5327747569585926,3.264591498346793,3.362580460259553,3.704872804173763,3.8085578369996855,2000,5.0,1.5,50.0
2050,ours,gis,2.3004870210224966,3.6577741485195934,3.371506447483757,3.474925226768767,3.842830879432787,3.9565935884811214,2000,5.0,1.5,50.0
2051,ours,gis,2.3411509651994478,3.785353134882038,3.48196490014605,3.5909208455021364,3.985629976623056,4.104650011195332,2000,5.0,1.5,50.0
2052,ours,gis,2.382735667827081,3.9164228223499413,3.593138335429207,3.7090939108752226,4.129899675235788,4.255291736153974,2000,5.0,1.5,50.0
2053,ours,gis,2.421752370768244,4.0508141549160825,3.7093571530056413,3.8281349335906096,4.277728359698205,4.414221755279073,2000,5.0,1.5,50.0
2054,ours,gis,2.462242550597805,4.185286725525216,3.824951054385948,3.9483432819864515,4.426807481619601,4.572505183636642,2000,5.0,1.5,50.0
2055,ours,gis,2.5011109630701687,4.320879872092748,3.9420757310459087,4.069452443492744,4.577615809606133,4.732631247484244,2000,5.0,1.5,50.0
2056,ours,gis,2.543795255753352,4.459722080058752,4.0583717369612895,4.194275800882122,4.730907819471577,4.895569108292237,2000,5.0,1.5,50.0
2057,ours,gis,2.588104037957395,4.600287561939231,4.17712867562971,4.319141280970003,4.889509735048469,5.0608690873125175,2000,5.0,1.5,50.0
2058,ours,gis,2.6348544514848924,4.742773318201972,4.296025115997022,4.443486090612688,5.04826424309988,5.228385664960214,2000,5.0,1.5,50.0
2059,ours,gis,2.68436156589961,4.888790230976925,4.41642537655631,4.571680480266097,5.210668036632302,5.39960043389747,2000,5.0,1.5,50.0
2060,ours,gis,2.7290618077028044,5.036381175367975,4.540879239820664,4.703636702795069,5.374957937911909,5.575549719210749,2000,5.0,1.5,50.0
2061,ours,gis,2.7753271709695344,5.185840201476225,4.66251243389942,4.836852726772517,5.540818676316565,5.752064900238844,2000,5.0,1.5,50.0
2062,ours,gis,2.8120556973853272,5.340050917965818,4.790479414609742,4.9700653973570645,5.711647509893917,5.935834901567194,2000,5.0,1.5,50.0
2063,ours,gis,2.853203725269465,5.495955418242604,4.922621623896603,5.106750172795676,5.887317088863527,6.120920414298086,2000,5.0,1.5,50.0
2064,ours,gis,2.896379074802964,5.655114403463731,5.051578970190629,5.248706288290017,6.067310016492444,6.308722159464134,2000,5.0,1.5,50.0
2065,ours,gis,2.939696329451364,5.818066776706249,5.186060077326096,5.390649913218982,6.249346285203927,6.502826199348128,2000,5.0,1.5,50.0
2066,ours,gis,2.9878915779359176,5.985021402592361,5.3214975175590515,5.535078130014081,6.436981442186493,6.702734625518786,2000,5.0,1.5,50.0
2067,ours,gis,3.0384833298902723,6.156136881832445,5.462025391603874,5.6817458346166685,6.62989453863608,6.908017390210066,2000,5.0,1.5,50.0
2068,ours,gis,3.0901093907853103,6.330811788473289,5.605229600407107,5.834161710225399,6.827423921873205,7.1190562101459784,2000,5.0,1.5,50.0
2069,ours,gis,3.142246516434776,6.511378824980527,5.754132208500465,5.989618765236832,7.031150432406966,7.335536245826031,2000,5.0,1.5,50.0
2070,ours,gis,3.1926482590199377,6.694893855479133,5.900157977151945,6.148717216505072,7.236786284173036,7.558228841918335,2000,5.0,1.5,50.0
2071,ours,gis,3.242407092886215,6.881561482715485,6.056423721297603,6.309166911933163,7.449629608826134,7.7877309491011415,2000,5.0,1.5,50.0
2072,ours,gis,3.2848070473292474,7.073082648405011,6.214516834414837,6.473999238246895,7.667313120862763,8.02169948387135,2000,5.0,1.5,50.0
2073,ours,gis,3.3332533274978826,7.267542558779162,6.371801240018031,6.643171881138381,7.88874153910671,8.258307204421635,2000,5.0,1.5,50.0
2074,ours,gis,3.3844855588203404,7.467631569543238,6.5320305788866255,6.81250732214874,8.115648766698833,8.499063240683684,2000,5.0,1.5,50.0
2075,ours,gis,3.4281103263441004,7.6673546067165,6.689458374124758,6.989351246640281,8.34340090391497,8.74639489210373,2000,5.0,1.5,50.0
2076,ours,gis,3.4772033033894343,7.872996414096349,6.8528028155723035,7.167033856374597,8.57688460774557,8.997789903439454,2000,5.0,1.5,50.0
2077,ours,gis,3.5236281220144146,8.08325668323311,7.019269923874634,7.349692322128096,8.813701025645518,9.25376989615456,2000,5.0,1.5,50.0
2078,ours,gis,3.577556692105566,8.296144600866706,7.192339365539441,7.529158916765598,9.056340684991174,9.51288809221178,2000,5.0,1.5,50.0
2079,ours,gis,3.6234464432786284,8.512423529876543,7.365198096511293,7.718198194341577,9.304307981969416,9.77797396994601,2000,5.0,1.5,50.0
2080,ours,gis,3.6794304763756065,8.729857206620604,7.539446414424141,7.904911618136131,9.55441341172026,10.047251550666285,2000,5.0,1.5,50.0
2081,ours,gis,3.7343017868045822,8.954957367593966,7.716058706742743,8.093882887608247,9.80977536297023,10.321336149294249,2000,5.0,1.5,50.0
2082,ours,gis,3.7923709868812927,9.184718163440358,7.899763048764045,8.28872546261969,10.073292645369515,10.600851779263188,2000,5.0,1.5,50.0
2083,ours,gis,3.841339616398069,9.420441955869316,8.087045235170244,8.486727060550784,10.340575073777535,10.88420960849869,2000,5.0,1.5,50.0
2084,ours,gis,3.8918259133551394,9.65886390661521,8.277135312651353,8.689634109521492,10.610341513963848,11.17442251439433,2000,5.0,1.5,50.0
2085,ours,gis,3.942215395124608,9.901562482496157,8.470073387225893,8.896038130697935,10.883116350417025,11.466592925800217,2000,5.0,1.5,50.0
2086,ours,gis,3.9899336609024094,10.145719939720589,8.66227026119714,9.103650474812223,11.162840813457139,11.766454083724314,2000,5.0,1.5,50.0
2087,ours,gis,4.036264878743063,10.393272304385324,8.859108666047952,9.315686381814182,11.445789735387573,12.069974517619725,2000,5.0,1.5,50.0
2088,ours,gis,4.089956306497721,10.643547584189646,9.059042398756562,9.528082016548057,11.73418252865021,12.377369902846684,2000,5.0,1.5,50.0
2089,ours,gis,4.138608764498444,10.89794625763968,9.260855220177321,9.74319420725752,12.023957517347714,12.68947602627998,2000,5.0,1.5,50.0
2090,ours,gis,4.193814838086254,11.152174974407222,9.463251290123733,9.960263250964287,12.318855495294153,13.007349752497307,2000,5.0,1.5,50.0
2091,ours,gis,4.244780222683973,11.413824091091545,9.66742913308672,10.18133026010057,12.614305909537778,13.325558478017882,2000,5.0,1.5,50.0
2092,ours,gis,4.29659047505665,11.678194192230944,9.873585071756615,10.407471298050634,12.914118835438803,13.649624999502832,2000,5.0,1.5,50.0
2093,ours,gis,4.354803871982768,11.944818586497398,10.083702436557386,10.636423037404704,13.224693761716615,13.981713076148983,2000,5.0,1.5,50.0
2094,ours,gis,4.411100499758799,12.218273777680677,10.298754474658415,10.867901438776117,13.540155035797696,14.316988043201523,2000,5.0,1.5,50.0
2095,ours,gis,4.46079962215236,12.493589801132401,10.514081114854736,11.102249043913494,13.853686450531361,14.662551711545408,2000,5.0,1.5,50.0
2096,ours,gis,4.509892734430499,12.771815149423254,10.731527182599908,11.337116537782851,14.17108088211399,15.006723757602623,2000,5.0,1.5,50.0
2097,ours,gis,4.555399057720952,13.050974585797082,10.954788600074831,11.57735748585368,14.490768080379832,15.353930360155127,2000,5.0,1.5,50.0
2098,ours,gis,4.597128022653102,13.332033803092685,11.178598350077385,11.817544156122938,14.814979112294195,15.70307393812429,2000,5.0,1.5,50.0
2099,ours,gis,4.645339345717847,13.612908176934038,11.39793991009043,12.055975772682755,15.140039441242378,16.058621253474733,2000,5.0,1.5,50.0
2100,ours,gis,4.692697276299074,13.895509338193305,11.622413047533184,12.299432902172367,15.466012803169336,16.40682450157052,2000,5.0,1.5,50.0
2101,ours,gis,4.7469512613472995,14.181938426483157,11.845959647623623,12.533017177685279,15.788090283044388,16.762931642967562,2000,5.0,1.5,50.0
2102,ours,gis,4.800162416260322,14.470145919916988,12.07087097160913,12.778470839797409,16.122172083302956,17.12773376287275,2000,5.0,1.5,50.0
2103,ours,gis,4.850485400767702,14.767180797545638,12.305168477945665,13.026611931757426,16.453477343825007,17.488813745318886,2000,5.0,1.5,50.0
2104,ours,gis,4.90287373128772,15.061951920021277,12.546467627944425,13.277075077710375,16.790717911965896,17.856888511536326,2000,5.0,1.5,50.0
2105,ours,gis,4.940722669360691,15.360501860874573,12.777726870188516,13.529839088492132,17.14097514958106,18.232029923976178,2000,5.0,1.5,50.0
2106,ours,gis,4.980553047733424,15.662939086334443,13.009516580757527,13.785148548463209,17.485189724836488,18.596868085346546,2000,5.0,1.5,50.0
2107,ours,gis,5.0174748178574085,15.966907647041948,13.238605291825737,14.037478677592084,17.829283443336088,18.966015762820366,2000,5.0,1.5,50.0
2108,ours,gis,5.0611079143211235,16.319445360950745,13.519285099013441,14.340821201715023,18.217280053280064,19.378811054994937,2000,5.0,1.5,50.0
2109,ours,gis,5.1000113930151585,16.801968884979804,13.930010994442835,14.774766147313596,18.730568645916026,19.922210166390183,2000,5.0,1.5,50.0
2110,ours,gis,5.142062031586268,17.393656112695837,14.459626812155651,15.329047910969642,19.365328591094915,20.58095521208792,2000,5.0,1.5,50.0
2111,ours,gis,5.183323816315385,18.100352049488478,15.112439073522982,16.004432641967583,20.128758310852554,21.360020163427006,2000,5.0,1.5,50.0
2112,ours,gis,5.228449838053001,18.927538884199883,15.881666921398356,16.792383088763298,21.023538644349152,22.26178686462294,2000,5.0,1.5,50.0
2113,ours,gis,5.270773618537994,19.881295888877023,16.772127835058168,17.71016999292723,22.029061187031306,23.300409711945886,2000,5.0,1.5,50.0
2114,ours,gis,5.316396963453626,20.951699273403584,17.7819104358175,18.74043103062336,23.1340543258847,24.43143659410581,2000,5.0,1.5,50.0
2115,ours,gis,5.356560843261727,22.150702769796418,18.920494512297967,19.892590536153858,24.379611105392645,25.685416055629336,2000,5.0,1.5,50.0
2116,ours,gis,5.391871405057131,23.44471593993258,20.157102713017935,21.14815827302389,25.719437040319995,27.044181492091823,2000,5.0,1.5,50.0
2117,ours,gis,5.425789839332065,24.823463426284786,21.472643176215488,22.489193842561615,27.154947067671113,28.492581449823977,2000,5.0,1.5,50.0
2118,ours,gis,5.4533376233311355,26.276384141812485,22.8698713484241,23.909295023511874,28.655064569794362,30.021304950426824,2000,5.0,1.5,50.0
2119,ours,gis,5.48751712222086,27.79383139688749,24.328096340025596,25.38707764991594,30.21070736298355,31.626749062067482,2000,5.0,1.5,50.0
2120,ours,gis,5.524605609723051,29.386984144482057,25.864139806031883,26.93738428731885,31.84552436321213,33.312260834185544,2000,5.0,1.5,50.0
2121,ours,gis,5.5550238049242315,31.063908666213727,27.484412495386888,28.579782009414096,33.56782351799992,35.05827366298416,2000,5.0,1.5,50.0
2122,ours,gis,5.597443351167935,32.798954910658324,29.15855755442965,30.280896881188312,35.34132651762701,36.874423144593294,2000,5.0,1.5,50.0
2123,ours,gis,5.637082142474125,34.63708995022021,30.94051349573843,32.07603557220305,37.218595521762275,38.78161146800916,2000,5.0,1.5,50.0
2124,ours,gis,5.673397423533563,36.56208750867755,32.80966497796641,33.959261028225825,39.184045629894385,40.76899125951419,2000,5.0,1.5,50.0
2125,ours,gis,5.704348264083902,38.56605608363999,34.737910467069035,35.92478475397794,41.22801926573495,42.83816584672673,2000,5.0,1.5,50.0
2126,ours,gis,5.733061444701019,40.62245278533281,36.74429429347853,37.94671953973938,43.332140288523895,44.968530432421325,2000,5.0,1.5,50.0
2127,ours,gis,5.762195843297197,42.7347497376384,38.7954372676363,40.01010877787341,45.47613552665097,47.15095655294354,2000,5.0,1.5,50.0
2128,ours,gis,5.792681681809225,44.87643367049699,40.88867174343403,42.124252928848,47.66752996671421,49.385699793986376,2000,5.0,1.5,50.0
2129,ours,gis,5.823650805516568,47.087728843346355,43.0392593033105,44.28808421995663,49.90858915613539,51.67428045630445,2000,5.0,1.5,50.0
2130,ours,gis,5.84435510825446,49.36544325252042,45.23808744196683,46.51771728201632,52.21166927900158,54.00757261837575,2000,5.0,1.5,50.0
2131,ours,gis,5.877880537947964,51.65177742690847,47.457278926349304,48.75772109339056,54.5320218034608,56.366487716677504,2000,5.0,1.5,50.0
2132,ours,gis,5.91853771487443,53.98661172676426,49.73274854938046,51.05976559225012,56.91085787241201,58.77721107032044,2000,5.0,1.5,50.0
2133,ours,gis,5.956153233651239,56.42300007732281,52.09047818476327,53.44889546633562,59.38480734348289,61.268532246407,2000,5.0,1.5,50.0
2134,ours,gis,5.9941630529414,58.922232286253845,54.52026861394573,55.89382958565581,61.92845597621774,63.842048338056635,2000,5.0,1.5,50.0
2135,ours,gis,6.020374882760208,61.480187219578724,57.034949679035975,58.40139679283496,64.53519090338385,66.47854076472218,2000,5.0,1.5,50.0
2136,ours,gis,6.046524400898059,64.01186844314185,59.50682732877512,60.902334952686914,67.10423430172494,69.10812536704937,2000,5.0,1.5,50.0
2137,ours,gis,6.0688380209751,66.4954402814235,61.92625325388874,63.36555242084002,69.62957968626117,71.65310252868977,2000,5.0,1.5,50.0
2138,ours,gis,6.091206324390452,68.93757303468041,64.29879681815353,65.77637245945394,72.10305644850028,74.18508414435415,2000,5.0,1.5,50.0
2139,ours,gis,6.120903666854581,71.33154941269164,66.62386635369714,68.12621443478152,74.55709726052254,76.67650820394401,2000,5.0,1.5,50.0
2140,ours,gis,6.1452621762708315,73.67434415597553,68.90585760966087,70.45575288862467,76.9712994439973,79.09167287275098,2000,5.0,1.5,50.0
2141,ours,gis,6.169794212700991,75.98872580246635,71.16309808383063,72.74306519439452,79.32014932163467,81.45635931586999,2000,5.0,1.5,50.0
2142,ours,gis,6.193168192353572,78.25562351160315,73.36767532938157,74.96200164912163,81.61794808576792,83.77657796855173,2000,5.0,1.5,50.0
2143,ours,gis,6.227225995038062,80.47793052353565,75.51278518510605,77.13940271254364,83.88155569903114,86.0818996052615,2000,5.0,1.5,50.0
2144,ours,gis,6.256984024969754,82.6786367865173,77.63852195576618,79.29386139703898,86.10195037512098,88.34532058727127,2000,5.0,1.5,50.0
2145,ours,gis,6.282313346040785,84.8287973743758,79.74713653253002,81.40128671737496,88.27543976150159,90.5739707220635,2000,5.0,1.5,50.0
2146,ours,gis,6.307072663751032,86.92189886080766,81.79195354224017,83.47811936748903,90.39747072292954,92.73085992306281,2000,5.0,1.5,50.0
2147,ours,gis,6.331910058729778,88.98411041224742,83.79837038433979,85.50100961685386,92.52429268813239,94.86753827912803,2000,5.0,1.5,50.0
2148,ours,gis,6.357313523848319,91.0115999783668,85.76735656527819,87.49322777082634,94.617515005731,96.98998255461596,2000,5.0,1.5,50.0
2149,ours,gis,6.3771734608176365,92.9941876585473,87.69784944128337,89.45251356283487,96.65875700870795,99.07792752830036,2000,5.0,1.5,50.0
2150,ours,gis,6.399841000316632,94.95224571157209,89.5854803720465,91.3706771386083,98.6698774134758,101.12607285235434,2000,5.0,1.5,50.0
2151,ours,gis,6.424830230140274,96.88468164941234,91.4599444648654,93.24341425656897,100.61372371104648,103.12771931080167,2000,5.0,1.5,50.0
2152,ours,gis,6.446228716905289,98.75623299258876,93.28677769673318,95.09864920582503,102.52411231551596,105.08738011916951,2000,5.0,1.5,50.0
2153,ours,gis,6.46942252862488,100.60704029186711,95.08314501125307,96.91707913105832,104.40937029797763,107.02940137924993,2000,5.0,1.5,50.0
2154,ours,gis,6.501003637231042,102.43792819395873,96.84800854860725,98.69733142845578,106.2503197981851,108.92264611435604,2000,5.0,1.5,50.0
2155,ours,gis,6.532037627126565,104.23699492572536,98.57804063777361,100.4450975172249,108.09715962976429,110.80133855623417,2000,5.0,1.5,50.0
2156,ours,gis,6.555872150027168,105.97368309778,100.28134264246896,102.16744548609725,109.89203845130432,112.63046853405532,2000,5.0,1.5,50.0
2157,ours,gis,6.580661217297783,107.70017058669622,101.95381755158637,103.85862526540345,111.67440731384349,114.42371267602086,2000,5.0,1.5,50.0
2158,ours,gis,6.601233980394745,109.40918136164618,103.58662438795078,105.51453960646863,113.41849566571689,116.19131957362863,2000,5.0,1.5,50.0
2159,ours,gis,6.618447126779316,111.08767871033055,105.18673868275161,107.15649930470411,115.1320183171618,117.92443058443297,2000,5.0,1.5,50.0
2160,ours,gis,6.6390236504505795,112.70639568810144,106.73721458228053,108.75762244078282,116.80347151439003,119.62539440538696,2000,5.0,1.5,50.0
2161,ours,gis,6.657831264558351,114.30257073750515,108.27602242827717,110.33893106098755,118.4627327984313,121.29577092142884,2000,5.0,1.5,50.0
2162,ours,gis,6.670962772468122,115.863347777091,109.79130398790905,111.8933604212687,120.05972815745629,122.93603197235863,2000,5.0,1.5,50.0
2163,ours,gis,6.69729565296804,117.39356618285441,111.27404782058724,113.40761608786471,121.65832462393931,124.53901503268987,2000,5.0,1.5,50.0
2164,ours,gis,6.722849477569112,118.88933796316805,112.73558314164538,114.88899373048359,123.23271960995041,126.11386972801301,2000,5.0,1.5,50.0
2165,ours,gis,6.747228493086978,120.36385275247238,114.17616261918384,116.3462676333224,124.7729624684413,127.68589467338953,2000,5.0,1.5,50.0
2166,ours,gis,6.7744450995520875,121.82280063987349,115.5920049435422,117.77503043236693,126.27447868651993,129.23221803123835,2000,5.0,1.5,50.0
2167,ours,gis,6.798426184671564,123.26786829099944,116.99666304816822,119.17966129158884,127.74642443362295,130.75640891502363,2000,5.0,1.5,50.0
2168,ours,gis,6.812296803994795,124.6875436730804,118.3750594217007,120.56168985806637,129.19957562736164,132.23948062182873,2000,5.0,1.5,50.0
2169,ours,gis,6.826009728280215,126.07121434546123,119.71400098464191,121.92048651813793,130.6171180611961,133.70400213445447,2000,5.0,1.5,50.0
2170,ours,gis,6.836110655831117,127.41992112867774,121.02255273059802,123.24909099431028,132.02448682848438,135.14403298411412,2000,5.0,1.5,50.0
2171,ours,gis,6.856157236537748,128.74449789915755,122.31832870182642,124.55862422226869,133.40874353548634,136.52343665096515,2000,5.0,1.5,50.0
2172,ours,gis,6.86893802763189,130.0517900193121,123.57463844208561,125.82654748607271,134.76136340436182,137.8973241577397,2000,5.0,1.5,50.0
2173,ours,gis,6.890300803448266,131.33307477266555,124.80861010555236,127.05612536318253,136.092231613534,139.2566799982443,2000,5.0,1.5,50.0
2174,ours,gis,6.910601162519447,132.5892502375481,126.00831222799242,128.29881458038207,137.3946345720414,140.62981220329408,2000,5.0,1.5,50.0
2175,ours,gis,6.929670413932821,133.8370797453261,127.20841904598471,129.50139975256744,138.68064019626652,141.97560781338547,2000,5.0,1.5,50.0
2176,ours,gis,6.958887821751237,135.05023001183423,128.37695364098659,130.69866934276035,139.94442255330827,143.2668412871355,2000,5.0,1.5,50.0
