source,module,scenario,component,year,med,p05,p17,p83,p95
FACTS,larmip,ssp585,ais,2150,37.44003753662109,8.132386741638184,14.23699694824219,80.14211950683594,142.39380187988274
Ladrillo,L14,ssp126,ais,2100,4.403186231159361,3.3334107078299584,3.752176591102086,5.042659747057788,5.363853192459861
Ladrillo,L14,ssp126,ais,2150,6.770474117406273,5.053111834023017,5.723929721747965,7.792320446492635,8.304348849121771
Ladrillo,L14,ssp126,ais,2300,13.46796868902489,10.022286109670151,11.366531786142192,15.53286699742127,16.593199281872412
Ladrillo,L14,ssp245,ais,2100,5.5843293943359065,3.7610030049447927,4.378937229611713,20.056475396672212,39.19933980502621
Ladrillo,L14,ssp245,ais,2150,11.905364911780223,6.471177122854362,8.042425287888893,69.98091653040973,101.88798182026316
Ladrillo,L14,ssp245,ais,2300,131.34861718409843,15.355865575529483,20.16875712373662,233.86368244430764,296.1238522008858
Ladrillo,L14,ssp585,ais,2100,37.07302382802588,16.45111107047176,24.072459393497585,53.32217660671661,67.00880260515375
Ladrillo,L14,ssp585,ais,2150,94.36707466420978,53.77828237592307,69.01643591492095,124.31563853575209,148.57067694319022
Ladrillo,L14,ssp585,ais,2300,281.6851127005308,168.81138717062902,211.96880434724204,359.9275975452747,421.138694629781
MAGICC-SLR,Nauels2025,ssp126,ais,2100,3.658585883495484,-1.209318380234194,-0.1838707759693835,13.09795399562586,20.188433270466607
MAGICC-SLR,Nauels2025,ssp126,ais,2150,5.335333641839513,-1.867046554268465,-0.2619986887373479,19.482915405660737,31.304144734440865
MAGICC-SLR,Nauels2025,ssp126,ais,2300,8.707630226188467,-6.773451438256626,-1.2282215783551444,35.610695889859635,62.822900253764374
MAGICC-SLR,Nauels2025,ssp245,ais,2100,11.22064403950782,0.4062856432393033,3.2070470725488787,23.876355423846952,36.219535649730474
MAGICC-SLR,Nauels2025,ssp245,ais,2150,27.214450363997713,2.972837642914985,9.42347976165198,54.398901012790525,83.06966768465031
MAGICC-SLR,Nauels2025,ssp245,ais,2300,83.45760524881848,11.304235063221784,30.506765293209643,172.90842911576806,282.86827965104095
MAGICC-SLR,Nauels2025,ssp585,ais,2100,39.10482465634479,13.471885584244488,22.13139282543781,65.86979590051418,92.47127859378244
MAGICC-SLR,Nauels2025,ssp585,ais,2150,153.6184918183695,68.35706319079313,96.11362230201064,241.32297608295815,344.5871303046443
MAGICC-SLR,Nauels2025,ssp585,ais,2300,712.0168775774996,358.0747202420659,470.0009750617715,1005.1468216197162,1303.0132389165285
BRICK 2.0,BRICK2.0,ssp126,gis,2100,6.596309598677667,4.841645250561485,5.4704992492113576,8.09308243845416,9.552854111889118
BRICK 2.0,BRICK2.0,ssp126,gis,2150,9.918085208266994,7.251237558415065,8.203001956027313,12.207624906891075,14.408729877184564
BRICK 2.0,BRICK2.0,ssp126,gis,2300,18.794108904898017,13.907886510042632,15.686868977655609,23.145299875535475,27.36796721360534
BRICK 2.0,BRICK2.0,ssp245,gis,2100,7.087336431196056,4.955234641407418,5.691382730217489,8.964561470999826,10.980399418943676
BRICK 2.0,BRICK2.0,ssp245,gis,2150,11.429699606127285,7.619458495460585,8.9682645682783,14.909555695759794,18.64634957834293
BRICK 2.0,BRICK2.0,ssp245,gis,2300,23.760750533017152,15.09150537717152,18.20724285639368,31.95861965084989,40.368571391211226
BRICK 2.0,BRICK2.0,ssp585,gis,2100,8.242742172112273,5.262265816184479,6.212716266160868,11.09351971739064,14.2050033239686
BRICK 2.0,BRICK2.0,ssp585,gis,2150,15.566742378447952,8.726479698783228,10.786201567336862,22.452245988293978,30.295333710009785
BRICK 2.0,BRICK2.0,ssp585,gis,2300,40.35110364410764,19.06970735726065,25.19548617191095,62.90113625463077,86.53739115703138
FACTS,FittedISMIP,ssp126,gis,2100,7.673104858398438,4.525958003997803,5.77243059539795,9.57296809387207,11.587556419372556
FACTS,FittedISMIP,ssp126,gis,2150,13.178759765625,8.287637825012208,10.020847290039065,16.53970703125,19.403796615600584
FACTS,FittedISMIP,ssp245,gis,2100,10.206577682495118,6.310316390991211,7.825998588562013,12.147649772644044,14.164100799560543
FACTS,FittedISMIP,ssp245,gis,2150,18.194348907470705,11.129402809143068,14.368693572998048,22.767957626342778,26.062773437499995
FACTS,FittedISMIP,ssp585,gis,2100,14.015732574462891,9.469507446289064,10.970763641357422,17.35151599121094,20.932868270874017
FACTS,FittedISMIP,ssp585,gis,2150,27.330293273925783,17.955302734375,20.9535464630127,33.481986083984374,42.92229843139648
FACTS,bamber19,ssp126,gis,2100,13.047777557373047,2.4607778263092044,7.096977684020998,25.77977709960937,58.17277709960935
FACTS,bamber19,ssp126,gis,2150,22.202161407470705,4.005986452102664,12.224450233459477,62.948309204101555,90.94838531494132
FACTS,bamber19,ssp245,gis,2100,14.39277801513672,1.5082777500152598,6.785407611846927,38.79677709960937,74.18777709960926
FACTS,bamber19,ssp245,gis,2150,25.616963958740236,4.097510356903077,12.596490844726564,67.11652081298827,92.99298736572251
FACTS,bamber19,ssp585,gis,2100,20.277777099609377,1.5082777500152598,8.278077583312992,49.79477709960938,94.69277709960934
FACTS,bamber19,ssp585,gis,2150,38.12635498046875,3.876080169677735,15.10679061889649,78.76690844726558,125.73142578124992
FACTS,emuGrIS,ssp126,gis,2100,5.45550937652588,-2.281760730743408,1.1131318149566654,9.90415538787842,14.857434387207018
FACTS,emuGrIS,ssp245,gis,2100,7.969259643554688,0.3782433360815051,3.512177669525147,12.172385856628418,17.22979354858398
FACTS,emuGrIS,ssp585,gis,2100,12.718230056762696,4.991317138671875,7.797450233459473,17.118047790527342,22.095598907470706
Ladrillo,L14,ssp126,gis,2100,6.477621317033897,5.773349958321641,6.0519143381532245,6.912697562328606,7.203057313877939
Ladrillo,L14,ssp126,gis,2150,7.924540064676151,6.881166384388376,7.3038925484316275,8.594255584039987,9.086235664312948
Ladrillo,L14,ssp126,gis,2300,10.084433087672751,8.255647949560332,8.96835102399681,11.41250500335276,12.389574384145227
Ladrillo,L14,ssp245,gis,2100,8.462645070676976,7.406924156640959,7.799351107493317,9.137373347216553,9.545390799781458
Ladrillo,L14,ssp245,gis,2150,12.428374505666264,10.60409771591712,11.295654040064486,13.67503059914467,14.5293606745011
Ladrillo,L14,ssp245,gis,2300,18.319823357830685,14.78614981034224,16.174070307575317,20.992197913619226,22.96458828197072
Ladrillo,L14,ssp585,gis,2100,13.895509338193303,11.622413047533184,12.299432902172368,15.466012803169336,16.40682450157052
Ladrillo,L14,ssp585,gis,2150,30.597153860268985,25.230388520743418,27.015585287305203,34.3147855621727,36.77098100105124
Ladrillo,L14,ssp585,gis,2300,95.74017840065883,84.5971190040062,88.50257595658063,104.31515619302137,111.4475980913106
MAGICC-SLR,Nauels2025,ssp126,gis,2100,6.401275386354422,3.499396250647955,4.54210954285992,8.652899492510395,13.072947972147343
MAGICC-SLR,Nauels2025,ssp126,gis,2150,9.31219456099364,5.001183757675331,6.500195159063944,13.017140986312212,20.693100485015897
MAGICC-SLR,Nauels2025,ssp126,gis,2300,14.97829851426494,7.387004501718211,9.834834940358297,20.77585501737879,36.80133281018107
MAGICC-SLR,Nauels2025,ssp245,gis,2100,9.283617426671595,5.488035947410309,7.147685500683251,12.24297726959802,13.838792808892489
MAGICC-SLR,Nauels2025,ssp245,gis,2150,16.52813440609547,9.551509509120294,11.53851160577636,20.65352299769544,24.43603390710816
MAGICC-SLR,Nauels2025,ssp245,gis,2300,35.78984963527208,16.189394128042647,21.052902259234855,44.79280375796874,57.0993355781685
MAGICC-SLR,Nauels2025,ssp585,gis,2100,13.49227039017999,8.999811949293058,10.66385383786632,17.228463438955288,21.1535128022383
MAGICC-SLR,Nauels2025,ssp585,gis,2150,32.399742605388106,19.861063135070506,23.85989015384971,49.53516894376764,110.83477822935852
MAGICC-SLR,Nauels2025,ssp585,gis,2300,113.00768914943164,64.02310888699635,79.7610365059997,369.7217921934729,744.2641611151339
BRICK 2.0,BRICK2.0,ssp126,glaciers,2100,11.9951809774217,10.462775952045842,11.050604873240491,13.071515194083911,14.00646285995022
BRICK 2.0,BRICK2.0,ssp126,glaciers,2150,17.178196399287906,14.560526881945316,15.668844456277611,18.812896710508937,20.13418328323896
BRICK 2.0,BRICK2.0,ssp126,glaciers,2300,27.257046471053435,20.97655386964082,23.720948901173458,30.771248350441397,33.10697641003664
BRICK 2.0,BRICK2.0,ssp245,glaciers,2100,13.479270827662358,11.660265883772416,12.361609072929353,14.735886479692288,15.746168830110127
BRICK 2.0,BRICK2.0,ssp245,glaciers,2150,20.818500770805663,17.14737328216267,18.646298329484495,22.98323327302318,24.509307673092025
BRICK 2.0,BRICK2.0,ssp245,glaciers,2300,32.413616351880634,23.033290128580255,26.656533335533027,37.671243212790635,40.85475791383059
BRICK 2.0,BRICK2.0,ssp585,glaciers,2100,16.46875440423225,14.041743653381936,15.051160582210295,18.002601529948237,19.254184891193766
BRICK 2.0,BRICK2.0,ssp585,glaciers,2150,27.13559731782666,20.932334263727647,23.701764359970507,30.63153318903295,32.91953989459603
BRICK 2.0,BRICK2.0,ssp585,glaciers,2300,35.202892443396344,23.392982277449597,27.530118902475337,42.8593880413631,47.106874341471496
FACTS,ar5glaciers,ssp126,glaciers,2100,8.947757720947266,5.554234218597413,6.6808431930542,11.167167922973633,13.40746849060058
FACTS,ar5glaciers,ssp126,glaciers,2150,11.99919776916504,6.973708381652833,8.879051254272461,15.299617691040035,18.86831329345703
FACTS,ar5glaciers,ssp245,glaciers,2100,11.37566032409668,7.120563163757325,8.57790554046631,14.275904403686525,16.72056594848632
FACTS,ar5glaciers,ssp245,glaciers,2150,17.53253402709961,10.745260963439945,13.17518118286133,22.52513494873047,27.399136352539053
FACTS,ar5glaciers,ssp585,glaciers,2100,15.46291961669922,9.502861938476563,11.871930618286134,19.862710311889646,23.35337913513182
FACTS,ar5glaciers,ssp585,glaciers,2150,28.4041748046875,16.043580627441408,21.262944229125974,31.570001220703126,31.570001220703126
FACTS,emuglaciers,ssp126,glaciers,2100,9.245886611938475,5.714510345458985,7.045029983520508,11.149871559143069,13.073293762207031
FACTS,emuglaciers,ssp245,glaciers,2100,12.210803222656253,8.450757446289064,10.03072876739502,14.392802841186525,16.13069892883301
FACTS,emuglaciers,ssp585,glaciers,2100,17.72603988647461,13.387936096191408,15.04999397277832,20.231552719116213,22.797534255981446
Ladrillo,L14,ssp126,glaciers,2100,7.918392702561013,6.174928639124931,6.858694389965992,9.051172090561645,9.8943429070598
Ladrillo,L14,ssp126,glaciers,2150,9.739958013239882,7.604233151222081,8.469838612844704,11.130001938121753,12.119478670521469
Ladrillo,L14,ssp126,glaciers,2300,12.389890398500548,9.670448688807996,10.799351417376164,14.145579910200656,15.297821873314351
Ladrillo,L14,ssp245,glaciers,2100,9.988656603957978,7.79529452837216,8.690304858697179,11.301838786433438,12.283538313980316
Ladrillo,L14,ssp245,glaciers,2150,13.951390449878556,11.108592098734697,12.288514275200331,15.734440781863594,16.953848003841884
Ladrillo,L14,ssp245,glaciers,2300,19.084370728197214,15.215913572864524,16.80189681604618,21.271799638106227,22.989898928788048
Ladrillo,L14,ssp585,glaciers,2100,14.28878383836463,11.382627248367733,12.558068744975056,16.039862827895803,17.309828328090315
Ladrillo,L14,ssp585,glaciers,2150,21.968917814288226,17.78766218287768,19.399233811497034,24.317778204376364,26.17852543563584
Ladrillo,L14,ssp585,glaciers,2300,27.62120329854441,22.362636284562953,24.491687835537977,30.652037560792728,32.96233680483189
MAGICC-SLR,Nauels2025,ssp126,glaciers,2100,10.44819043611281,6.544811711234072,8.433758756684533,12.414165746250283,13.669605700907594
MAGICC-SLR,Nauels2025,ssp126,glaciers,2150,12.278045232411682,7.927284612578752,9.945373959273724,14.783813684942306,16.44823333971117
MAGICC-SLR,Nauels2025,ssp126,glaciers,2300,13.799726083865266,8.486584824488205,11.062241382408814,17.12414406740063,19.715185435926692
MAGICC-SLR,Nauels2025,ssp245,glaciers,2100,12.535170684740605,8.006293793038346,10.33566913580208,14.405416343390888,15.423537452230534
MAGICC-SLR,Nauels2025,ssp245,glaciers,2150,16.714586745263688,11.256950553019738,14.019204194321045,19.053795241247553,20.418533941494907
MAGICC-SLR,Nauels2025,ssp245,glaciers,2300,21.468602639037208,15.163399335479768,18.17992762762606,24.354019438305013,26.114061855516756
MAGICC-SLR,Nauels2025,ssp585,glaciers,2100,15.296353390911875,9.943847193912092,12.990861453534082,17.01616476304275,18.45324329180828
MAGICC-SLR,Nauels2025,ssp585,glaciers,2150,22.0342410513801,16.139968490076996,19.157203511269564,24.036534822801645,26.231315928927188
MAGICC-SLR,Nauels2025,ssp585,glaciers,2300,29.100328582126295,23.89195531080763,26.04084924320412,31.363882500284873,33.72678053351146
BRICK 2.0,BRICK2.0,ssp126,lws,2100,2.342515618878139,2.342515618878139,2.342515618878139,2.342515618878139,2.342515618878139
BRICK 2.0,BRICK2.0,ssp126,lws,2150,4.0429579468315175,4.0429579468315175,4.0429579468315175,4.0429579468315175,4.0429579468315175
BRICK 2.0,BRICK2.0,ssp126,lws,2300,8.89738572754609,8.89738572754609,8.89738572754609,8.89738572754609,8.89738572754609
BRICK 2.0,BRICK2.0,ssp245,lws,2100,2.342515618878139,2.342515618878139,2.342515618878139,2.342515618878139,2.342515618878139
BRICK 2.0,BRICK2.0,ssp245,lws,2150,4.0429579468315175,4.0429579468315175,4.0429579468315175,4.0429579468315175,4.0429579468315175
BRICK 2.0,BRICK2.0,ssp245,lws,2300,8.89738572754609,8.89738572754609,8.89738572754609,8.89738572754609,8.89738572754609
BRICK 2.0,BRICK2.0,ssp585,lws,2100,2.342515618878139,2.342515618878139,2.342515618878139,2.342515618878139,2.342515618878139
BRICK 2.0,BRICK2.0,ssp585,lws,2150,4.0429579468315175,4.0429579468315175,4.0429579468315175,4.0429579468315175,4.0429579468315175
BRICK 2.0,BRICK2.0,ssp585,lws,2300,8.89738572754609,8.89738572754609,8.89738572754609,8.89738572754609,8.89738572754609
FACTS,ssp-lws,ssp126,lws,2100,2.993846035003662,0.9211801147460938,1.7497439422607424,4.248064918518066,4.977070178985596
FACTS,ssp-lws,ssp126,lws,2150,4.579002952575683,1.6806342220306396,2.9082854480743414,6.333167640686035,7.325365524291992
FACTS,ssp-lws,ssp245,lws,2100,3.1142893791198736,0.808569600582123,1.7047377243041997,4.498165267944336,5.28630916595459
FACTS,ssp-lws,ssp245,lws,2150,5.196758460998535,1.611032886505127,3.063929901123047,7.269112739562988,8.485459442138673
FACTS,ssp-lws,ssp585,lws,2100,2.9554136276245115,0.8502851963043214,1.6857779922485354,4.226862380981445,4.9698671531677245
FACTS,ssp-lws,ssp585,lws,2150,4.704394340515137,1.7226218605041506,2.9869464225769047,6.505680549621582,7.524681091308593
Ladrillo,L14,ssp126,lws,2100,2.596380650083528,2.596380650083528,2.596380650083528,2.596380650083528,2.596380650083528
Ladrillo,L14,ssp126,lws,2150,4.2307986469202445,4.2307986469202445,4.2307986469202445,4.2307986469202445,4.2307986469202445
Ladrillo,L14,ssp126,lws,2300,8.483616077316128,8.483616077316128,8.483616077316128,8.483616077316128,8.483616077316128
Ladrillo,L14,ssp245,lws,2100,2.596380650083528,2.596380650083528,2.596380650083528,2.596380650083528,2.596380650083528
Ladrillo,L14,ssp245,lws,2150,4.2307986469202445,4.2307986469202445,4.2307986469202445,4.2307986469202445,4.2307986469202445
Ladrillo,L14,ssp245,lws,2300,8.483616077316128,8.483616077316128,8.483616077316128,8.483616077316128,8.483616077316128
Ladrillo,L14,ssp585,lws,2100,2.596380650083528,2.596380650083528,2.596380650083528,2.596380650083528,2.596380650083528
Ladrillo,L14,ssp585,lws,2150,4.2307986469202445,4.2307986469202445,4.2307986469202445,4.2307986469202445,4.2307986469202445
Ladrillo,L14,ssp585,lws,2300,8.483616077316128,8.483616077316128,8.483616077316128,8.483616077316128,8.483616077316128
MAGICC-SLR,Nauels2025,ssp126,lws,2100,3.0076045676447416,1.2391154692968895,1.7095219279795075,4.431632512751057,4.878152036372786
MAGICC-SLR,Nauels2025,ssp126,lws,2150,4.962999145299118,2.152945906207425,2.900401569997295,7.225718402908023,7.935218752581151
MAGICC-SLR,Nauels2025,ssp126,lws,2300,10.781041437526657,4.889694282067758,6.456753844299919,15.524889161289009,17.01237445469755
MAGICC-SLR,Nauels2025,ssp245,lws,2100,3.0076045676447416,1.2391154692968895,1.7095219279795075,4.431632512751057,4.878152036372786
MAGICC-SLR,Nauels2025,ssp245,lws,2150,4.962999145299118,2.152945906207425,2.900401569997295,7.225718402908023,7.935218752581151
MAGICC-SLR,Nauels2025,ssp245,lws,2300,10.781041437526657,4.889694282067758,6.456753844299919,15.524889161289009,17.01237445469755
MAGICC-SLR,Nauels2025,ssp585,lws,2100,3.0076045676447416,1.2391154692968895,1.7095219279795075,4.431632512751057,4.878152036372786
MAGICC-SLR,Nauels2025,ssp585,lws,2150,4.962999145299118,2.152945906207425,2.900401569997295,7.225718402908023,7.935218752581151
MAGICC-SLR,Nauels2025,ssp585,lws,2300,10.781041437526657,4.889694282067758,6.456753844299919,15.524889161289009,17.01237445469755
BRICK 2.0,BRICK2.0,ssp126,te,2100,13.76219248405721,10.055977863925078,11.422776257006422,15.996317768226785,17.724594000402863
BRICK 2.0,BRICK2.0,ssp126,te,2150,17.222758112360715,12.584599040761054,14.295085079934912,20.018664317461113,22.181523435482664
BRICK 2.0,BRICK2.0,ssp126,te,2300,22.797721301216107,16.658201883060475,18.92236792175782,26.498655265008665,29.36162640266057
BRICK 2.0,BRICK2.0,ssp245,te,2100,18.030659798767616,13.174929504758492,14.965652666616664,20.95771905864585,23.222035650407108
BRICK 2.0,BRICK2.0,ssp245,te,2150,26.6793166931538,19.494467789329185,22.14413623619574,31.010380661165527,34.36080821730467
BRICK 2.0,BRICK2.0,ssp245,te,2300,42.049789540396446,30.725609548826387,34.90180348302709,48.876063632626945,54.1567376178849
BRICK 2.0,BRICK2.0,ssp585,te,2100,27.04786616011718,19.76376538023545,22.450036484694568,31.438759670809997,34.835470207286136
BRICK 2.0,BRICK2.0,ssp585,te,2150,49.948657220235546,36.49727991534332,41.45795347838755,58.057216821862994,64.32984214684994
BRICK 2.0,BRICK2.0,ssp585,te,2300,100.21663245397988,73.22788419954112,83.18094453907662,116.48558906965997,129.0709401421423
FACTS,tlm,ssp126,te,2100,14.051470184326172,9.404533767700196,11.103546310424806,17.004645126342773,20.65960838317871
FACTS,tlm,ssp126,te,2150,17.84750442504883,10.89753959655762,13.854631210327147,22.742835494995116,27.85692138671874
FACTS,tlm,ssp245,te,2100,18.838010406494146,13.283198394775392,15.368673248291016,22.66759866333008,27.01516052246093
FACTS,tlm,ssp245,te,2150,28.643949890136717,18.745019149780273,22.82690203857422,35.29216430664062,42.66731338500977
FACTS,tlm,ssp585,te,2100,28.818386840820313,21.20453926086426,23.950395278930667,34.819269897460934,42.33304992675781
FACTS,tlm,ssp585,te,2150,53.34743041992188,37.02778045654297,42.75259591674805,65.14825317382812,78.89998199462892
Ladrillo,L14,ssp126,te,2100,13.696941003408131,12.494988314152216,13.08373576233818,14.219277110937336,14.596036196748503
Ladrillo,L14,ssp126,te,2150,17.141098851382175,15.63690971483746,16.373700375273504,17.794778738780135,18.26627560303901
Ladrillo,L14,ssp126,te,2300,22.689629144239433,20.698537793159527,21.67382572464969,23.554903555915324,24.179022761192723
Ladrillo,L14,ssp245,te,2100,17.945169986710958,16.37042090081543,17.141773645513,18.629513318369924,19.12312761058573
Ladrillo,L14,ssp245,te,2150,26.552820503033608,24.2227211032472,25.36406392639372,27.565418637319596,28.295801894131557
Ladrillo,L14,ssp245,te,2300,41.850416436752425,38.17790148833303,39.97679409336998,43.44639203558216,44.59756328130804
Ladrillo,L14,ssp585,te,2100,26.919622545054377,24.557335031095477,25.714444423301117,27.946208762578436,28.686681571648172
Ladrillo,L14,ssp585,te,2150,49.71183275757605,45.34945205841542,47.48625871279087,51.60760534024789,52.97501903204092
Ladrillo,L14,ssp585,te,2300,99.74146952766112,90.98881975722844,95.27609351040569,103.54513422471706,106.28870338131574
MAGICC-SLR,Nauels2025,ssp126,te,2100,11.090158502953017,6.647528436062944,8.220836003655625,14.931318108088789,18.61583755985837
MAGICC-SLR,Nauels2025,ssp126,te,2150,12.67911786219686,7.317225117126004,9.010508989712628,18.16546154616447,23.380878040541333
MAGICC-SLR,Nauels2025,ssp126,te,2300,16.735522709890873,9.147715496736772,11.592314685323862,25.572076386675352,34.621136918610766
MAGICC-SLR,Nauels2025,ssp245,te,2100,16.622682960777176,10.63199219388718,12.877414445578903,21.401419461764725,25.887163183413133
MAGICC-SLR,Nauels2025,ssp245,te,2150,23.229502258212214,14.235223538441549,17.26074516880558,31.61477581978035,40.10402319707061
MAGICC-SLR,Nauels2025,ssp245,te,2300,36.29622929070888,20.76491748821374,25.96988204153131,55.13074168172595,75.01118211973431
MAGICC-SLR,Nauels2025,ssp585,te,2100,27.88187236440489,18.417995629121418,22.08491232357216,35.74260053157495,41.294377043340184
MAGICC-SLR,Nauels2025,ssp585,te,2150,49.93681884723789,30.80964393102481,38.30709672888957,66.37628491432717,78.89008060335411
MAGICC-SLR,Nauels2025,ssp585,te,2300,103.4922584615633,58.39470784611868,74.4191177417526,142.90513047698428,179.79757355782425
BRICK 2.0,BRICK2.0,ssp126,total,2100,39.241787300181336,34.00109130907387,35.697490072783815,44.17772477210689,72.83030050984863
BRICK 2.0,BRICK2.0,ssp126,total,2150,55.165905867771144,47.643957499577176,50.25874934653123,62.10371127852393,93.43708237447542
BRICK 2.0,BRICK2.0,ssp126,total,2300,91.1767107695418,76.93592476736133,82.3140160743174,102.02049101409646,130.04837172265135
BRICK 2.0,BRICK2.0,ssp245,total,2100,70.8716898905364,42.635943350987496,49.74056784538429,92.9456601149105,110.66826692575704
BRICK 2.0,BRICK2.0,ssp245,total,2150,137.9806104775834,76.60979457481339,107.64294315357778,173.73703486161412,207.8468167584836
BRICK 2.0,BRICK2.0,ssp245,total,2300,317.51471413910497,207.3896760167988,253.85217230208644,405.53479670305376,478.49691314847223
BRICK 2.0,BRICK2.0,ssp585,total,2100,104.67871908213344,79.11570021114254,88.14225280865921,124.89632874353018,144.2918153805674
BRICK 2.0,BRICK2.0,ssp585,total,2150,202.83449397288445,150.17836615065397,169.12886694972389,243.0468971810189,277.09925484658174
BRICK 2.0,BRICK2.0,ssp585,total,2300,482.39538942463446,331.5878508747781,386.7563517292483,592.4822918190823,695.0950265092177
FACTS,wf1e,ssp126,total,2100,41.24717559814454,22.70717628479004,32.69792321777344,50.470581268310546,56.25465026855469
FACTS,wf1e,ssp245,total,2100,51.179089355468754,33.33651962280274,42.06135549926758,61.87601055908203,66.97105834960938
FACTS,wf1e,ssp585,total,2100,71.04866638183594,52.50037918090821,61.30398522949219,83.73646704101562,93.5864663696289
FACTS,wf1f,ssp126,total,2100,39.781672668457034,25.742112731933595,31.052291625976565,48.501768585205085,55.770392761230454
FACTS,wf1f,ssp126,total,2150,60.20204772949219,35.58249145507813,43.493293151855475,77.60042449951172,88.8935513305664
FACTS,wf1f,ssp245,total,2100,48.682986450195315,34.788538513183596,39.00409555053711,58.14907543945313,66.78571228027344
FACTS,wf1f,ssp245,total,2150,80.04207153320314,54.00584899902344,61.94434643554688,99.30250323486328,113.41796997070313
