tag,ssp,draw,ais_gmst_amp,ais2100,ais2300,total2300,d_plus_2100,d_plus_2300,d_minus_2100,d_minus_2300,provenance
L27,ssp245,1,1.1341627650477286,12.744306508848496,189.74595937036617,279.879161990087,17.89425196994288,14.824532315298683,-5.9027006417847,-70.61527413954336,"diag_ais_amp_leverage.jl | tag L27 (parameters_subsample_brick_mengel_L27.csv, 2000 evenly thinned draws) | fixed-driver arm (fair_mean_gmst, 1850-2300, LWS observed) | sigma = prior sd 0.18; posterior sd 0.179 | (a) OLS slope of AIS@h on ais_gmst_amp across draws x sigma; (b) each draw re-run with amp + sigma, others held, median/mean of the per-draw change | cm relative to (1995, 2014) | 2026-09-21T11:21:54.078"
L27,ssp245,2,1.4734258476805968,57.136750525538424,320.8963537859293,415.15170811705997,13.40158539224624,11.571958795080548,-18.64334027365024,-15.903841571403461,"diag_ais_amp_leverage.jl | tag L27 (parameters_subsample_brick_mengel_L27.csv, 2000 evenly thinned draws) | fixed-driver arm (fair_mean_gmst, 1850-2300, LWS observed) | sigma = prior sd 0.18; posterior sd 0.179 | (a) OLS slope of AIS@h on ais_gmst_amp across draws x sigma; (b) each draw re-run with amp + sigma, others held, median/mean of the per-draw change | cm relative to (1995, 2014) | 2026-09-21T11:21:54.078"
L27,ssp245,3,0.824058303084225,5.587750423625351,26.131978116781774,119.82069737026498,-0.58256622237655,-2.546254671743732,0.5733120119485529,2.4899741056346265,"diag_ais_amp_leverage.jl | tag L27 (parameters_subsample_brick_mengel_L27.csv, 2000 evenly thinned draws) | fixed-driver arm (fair_mean_gmst, 1850-2300, LWS observed) | sigma = prior sd 0.18; posterior sd 0.179 | (a) OLS slope of AIS@h on ais_gmst_amp across draws x sigma; (b) each draw re-run with amp + sigma, others held, median/mean of the per-draw change | cm relative to (1995, 2014) | 2026-09-21T11:21:54.078"
L27,ssp245,4,1.1472851530241615,28.69955923633816,160.80415763568485,257.0552269497774,5.7943437206795565,3.074373575596155,-11.332102962206228,-8.006805260744613,"diag_ais_amp_leverage.jl | tag L27 (parameters_subsample_brick_mengel_L27.csv, 2000 evenly thinned draws) | fixed-driver arm (fair_mean_gmst, 1850-2300, LWS observed) | sigma = prior sd 0.18; posterior sd 0.179 | (a) OLS slope of AIS@h on ais_gmst_amp across draws x sigma; (b) each draw re-run with amp + sigma, others held, median/mean of the per-draw change | cm relative to (1995, 2014) | 2026-09-21T11:21:54.078"
L27,ssp245,5,1.0547309393525013,5.710275446530566,71.59165683043557,160.46252513722476,-0.6773123356519788,90.36824630798671,0.6665061547061439,-43.57378385865451,"diag_ais_amp_leverage.jl | tag L27 (parameters_subsample_brick_mengel_L27.csv, 2000 evenly thinned draws) | fixed-driver arm (fair_mean_gmst, 1850-2300, LWS observed) | sigma = prior sd 0.18; posterior sd 0.179 | (a) OLS slope of AIS@h on ais_gmst_amp across draws x sigma; (b) each draw re-run with amp + sigma, others held, median/mean of the per-draw change | cm relative to (1995, 2014) | 2026-09-21T11:21:54.078"
L27,ssp245,6,0.875299306544504,5.3040472629632305,176.9720097949699,274.3228127242062,18.47047212525898,92.73090202463317,0.8715221769161348,-149.3683662937336,"diag_ais_amp_leverage.jl | tag L27 (parameters_subsample_brick_mengel_L27.csv, 2000 evenly thinned draws) | fixed-driver arm (fair_mean_gmst, 1850-2300, LWS observed) | sigma = prior sd 0.18; posterior sd 0.179 | (a) OLS slope of AIS@h on ais_gmst_amp across draws x sigma; (b) each draw re-run with amp + sigma, others held, median/mean of the per-draw change | cm relative to (1995, 2014) | 2026-09-21T11:21:54.078"
L27,ssp245,7,1.2565888698758414,6.670661430908696,180.35867547351083,268.007052539796,19.780742087342148,17.83004530218662,0.6449476812559416,-115.47698823240108,"diag_ais_amp_leverage.jl | tag L27 (parameters_subsample_brick_mengel_L27.csv, 2000 evenly thinned draws) | fixed-driver arm (fair_mean_gmst, 1850-2300, LWS observed) | sigma = prior sd 0.18; posterior sd 0.179 | (a) OLS slope of AIS@h on ais_gmst_amp across draws x sigma; (b) each draw re-run with amp + sigma, others held, median/mean of the per-draw change | cm relative to (1995, 2014) | 2026-09-21T11:21:54.078"
L27,ssp245,8,0.9620993566043635,5.926971824476451,28.35314753272167,122.28208290568443,-0.6831994771119607,59.73955159474067,0.6474678831473284,2.9568932812911477,"diag_ais_amp_leverage.jl | tag L27 (parameters_subsample_brick_mengel_L27.csv, 2000 evenly thinned draws) | fixed-driver arm (fair_mean_gmst, 1850-2300, LWS observed) | sigma = prior sd 0.18; posterior sd 0.179 | (a) OLS slope of AIS@h on ais_gmst_amp across draws x sigma; (b) each draw re-run with amp + sigma, others held, median/mean of the per-draw change | cm relative to (1995, 2014) | 2026-09-21T11:21:54.078"
L27,ssp245,9,1.1591779278316923,46.18058520176701,273.17738415872026,371.1660452648202,13.750327947051488,11.769731375924096,-23.687311201214104,-20.75277352167967,"diag_ais_amp_leverage.jl | tag L27 (parameters_subsample_brick_mengel_L27.csv, 2000 evenly thinned draws) | fixed-driver arm (fair_mean_gmst, 1850-2300, LWS observed) | sigma = prior sd 0.18; posterior sd 0.179 | (a) OLS slope of AIS@h on ais_gmst_amp across draws x sigma; (b) each draw re-run with amp + sigma, others held, median/mean of the per-draw change | cm relative to (1995, 2014) | 2026-09-21T11:21:54.078"
L27,ssp245,10,1.0037394319353012,34.54145830620773,236.1675866970176,331.97697925904197,15.891584218865908,12.150157854686313,-27.240244338971543,-33.58218117269931,"diag_ais_amp_leverage.jl | tag L27 (parameters_subsample_brick_mengel_L27.csv, 2000 evenly thinned draws) | fixed-driver arm (fair_mean_gmst, 1850-2300, LWS observed) | sigma = prior sd 0.18; posterior sd 0.179 | (a) OLS slope of AIS@h on ais_gmst_amp across draws x sigma; (b) each draw re-run with amp + sigma, others held, median/mean of the per-draw change | cm relative to (1995, 2014) | 2026-09-21T11:21:54.078"
