source,module,scenario,component,year,med,p05,p17,p83,p95,band_basis
FACTS,deconto21,ssp585,ais,2100,18.983001708984375,6.98600082397461,8.71713023376465,44.674249420166014,58.919995117187504,climate + parameter
FACTS,emuAIS,ssp126,ais,2100,9.15082778930664,-1.9404419231414796,2.72253772354126,14.056770263671876,18.96774055480957,climate + parameter
FACTS,emuAIS,ssp245,ais,2100,9.071329116821287,-1.983801918029785,2.612389780044556,14.219205856323242,18.782884216308588,climate + parameter
FACTS,emuAIS,ssp585,ais,2100,9.223917388916016,-2.045477933883667,2.8114351100921655,14.478183609008788,18.669185562133787,climate + parameter
FACTS,larmip,ssp126,ais,2100,11.928012084960937,2.7047972011566164,4.422804733276369,24.68208901977539,43.19723587036126,climate + parameter
FACTS,larmip,ssp126,ais,2150,24.011425781250004,6.443600578308106,10.490968803405762,47.00197509765624,77.4804968261718,climate + parameter
FACTS,larmip,ssp245,ais,2100,12.168742752075197,2.5459389305114746,4.432076213836671,26.22058364868164,44.93578674316395,climate + parameter
FACTS,larmip,ssp245,ais,2150,27.408802795410157,6.85912811279297,11.455656539916994,54.92955175781246,97.5761294555664,climate + parameter
FACTS,larmip,ssp585,ais,2100,13.195979309082032,1.979690389633179,4.338853340148926,28.145017700195307,53.374990234374835,climate + parameter
FACTS,larmip,ssp585,ais,2150,34.312007141113284,7.233137588500977,13.38788883972168,72.13072106933592,132.5126733398437,climate + parameter
Ladrillo,L26,ssp126,ais,2100,4.960087906322368,3.263276305727903,3.850370719237342,21.356050376714297,59.496527242183056,joint (posterior params x FaIR forcing)
Ladrillo,L26,ssp126,ais,2150,7.7119004261038775,4.896672892375056,5.801977016143639,37.986269122756916,109.48687256387592,joint (posterior params x FaIR forcing)
Ladrillo,L26,ssp126,ais,2300,15.369002842912057,9.14192467169887,10.963479356511321,89.90523355600368,262.79281331513914,joint (posterior params x FaIR forcing)
Ladrillo,L26,ssp245,ais,2100,11.45343595255661,3.847049162372685,4.884261410752013,47.71930726394522,67.49439461007846,joint (posterior params x FaIR forcing)
Ladrillo,L26,ssp245,ais,2150,48.369065133359555,6.568141003658135,8.925372029420744,102.16956282381194,138.4508395538059,joint (posterior params x FaIR forcing)
Ladrillo,L26,ssp245,ais,2300,164.19935326200982,14.223603591767283,21.31513656751447,273.14355495387315,352.13495149057223,joint (posterior params x FaIR forcing)
Ladrillo,L26,ssp585,ais,2100,38.93825970184893,7.422273876308614,19.908446650225667,60.131248850831184,79.84384559532278,joint (posterior params x FaIR forcing)
Ladrillo,L26,ssp585,ais,2150,96.9090336868447,43.10125920927446,64.68561788098289,132.97982200366346,165.04985420527734,joint (posterior params x FaIR forcing)
Ladrillo,L26,ssp585,ais,2300,292.9396240349596,156.12481058076418,208.6276273188382,391.1736665196943,484.8849606969749,joint (posterior params x FaIR forcing)
MAGICC-SLR,Nauels2025,ssp126,ais,2100,3.658585883495484,-1.209318380234194,-0.1838707759693835,13.09795399562586,20.188433270466607,climate + parameter
MAGICC-SLR,Nauels2025,ssp126,ais,2150,5.335333641839513,-1.867046554268465,-0.2619986887373479,19.482915405660737,31.304144734440865,climate + parameter
MAGICC-SLR,Nauels2025,ssp126,ais,2300,8.707630226188467,-6.773451438256626,-1.2282215783551444,35.610695889859635,62.822900253764374,climate + parameter
MAGICC-SLR,Nauels2025,ssp245,ais,2100,11.22064403950782,0.4062856432393033,3.2070470725488787,23.876355423846952,36.219535649730474,climate + parameter
MAGICC-SLR,Nauels2025,ssp245,ais,2150,27.214450363997713,2.972837642914985,9.42347976165198,54.398901012790525,83.06966768465031,climate + parameter
MAGICC-SLR,Nauels2025,ssp245,ais,2300,83.45760524881848,11.304235063221784,30.506765293209643,172.90842911576806,282.86827965104095,climate + parameter
MAGICC-SLR,Nauels2025,ssp585,ais,2100,39.10482465634479,13.471885584244488,22.13139282543781,65.86979590051418,92.47127859378244,climate + parameter
MAGICC-SLR,Nauels2025,ssp585,ais,2150,153.6184918183695,68.35706319079313,96.11362230201064,241.32297608295815,344.5871303046443,climate + parameter
MAGICC-SLR,Nauels2025,ssp585,ais,2300,712.0168775774996,358.0747202420659,470.0009750617715,1005.1468216197162,1303.0132389165285,climate + parameter
BRICK 2.0,BRICK2.0,ssp126,gis,2100,6.523392915725708,4.769573736190796,5.389084229469299,8.151516647338866,9.96860303878784,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp126,gis,2150,9.837102890014648,7.163313245773315,8.140649480819702,12.408505830764769,15.584155893325805,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp126,gis,2300,18.629298210144043,13.605655860900878,15.478898191452027,23.767330780029297,30.630933666229247,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp245,gis,2100,6.935086727142334,4.917110443115234,5.564397683143616,8.876745357513427,11.080893850326536,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp245,gis,2150,11.171651363372803,7.512207102775574,8.7493199634552,14.75707043647766,19.38720130920409,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp245,gis,2300,23.045842170715332,14.820027780532836,17.73303810119629,31.894762630462647,44.115658950805646,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp585,gis,2100,7.762455701828003,5.083186101913452,5.987145166397095,10.428119373321532,13.480077075958242,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp585,gis,2150,14.495285511016846,8.31772494316101,10.180572776794433,21.254325199127198,29.88050489425659,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp585,gis,2300,36.987417221069336,18.26993770599365,23.949692668914796,59.9732961654663,91.48280334472646,joint (BRICK 2.0 posterior x FaIR forcing)
FACTS,FittedISMIP,ssp126,gis,2100,8.306912994384767,4.876393985748291,6.391283153533936,10.91898087310791,13.093459167480466,climate + parameter
FACTS,FittedISMIP,ssp245,gis,2100,9.592794799804688,6.572523231506348,7.737264198303223,12.51715725708008,14.339901657104493,climate + parameter
FACTS,FittedISMIP,ssp585,gis,2100,12.23349952697754,8.855944328308105,10.065419509887697,15.528201904296877,17.316275711059564,climate + parameter
FACTS,bamber19,ssp126,gis,2100,13.80277786254883,-0.535722222328186,6.2168878440856945,28.56477709960936,68.34277709960932,climate + parameter
FACTS,bamber19,ssp245,gis,2100,14.487777709960938,1.5082777500152598,7.120777709960938,40.511777099609375,79.03277709960936,climate + parameter
FACTS,bamber19,ssp585,gis,2100,17.177777099609376,3.1707777881622325,8.004177963256836,46.19877709960936,85.09777709960927,climate + parameter
FACTS,emuGrIS,ssp126,gis,2100,6.355474472045898,-1.3274258995056154,1.8528432769775405,10.727404747009276,16.5337589263916,climate + parameter
FACTS,emuGrIS,ssp245,gis,2100,8.115764617919922,0.5300455379486088,3.546715572357178,12.843831192016602,18.2555947113037,climate + parameter
FACTS,emuGrIS,ssp585,gis,2100,11.67006187438965,4.270144309997559,7.2437821273803715,16.93844821166992,22.54104331970214,climate + parameter
Ladrillo,L26,ssp126,gis,2100,6.345504143639208,4.811297532064971,5.400648895663797,7.586005577256085,8.737394724931868,joint (posterior params x FaIR forcing)
Ladrillo,L26,ssp126,gis,2150,8.531467516405446,6.120652131394069,6.997576713296653,10.611938941949077,12.5085467630623,joint (posterior params x FaIR forcing)
Ladrillo,L26,ssp126,gis,2300,12.182941808841036,7.818235036947392,9.366550215428902,16.247034411969384,20.48248405361275,joint (posterior params x FaIR forcing)
Ladrillo,L26,ssp245,gis,2100,7.417681091143841,5.601011328360915,6.294358067820095,8.968799731566344,10.561945024645294,joint (posterior params x FaIR forcing)
Ladrillo,L26,ssp245,gis,2150,11.40005962937299,7.921862213388327,9.23631614986357,14.762315796993628,18.515575157317322,joint (posterior params x FaIR forcing)
Ladrillo,L26,ssp245,gis,2300,18.840866272439754,11.532652505463599,14.084393616762844,27.258021564196962,42.49464019472704,joint (posterior params x FaIR forcing)
Ladrillo,L26,ssp585,gis,2100,9.903111219899117,7.034431797913473,8.095980167458045,12.629847241251685,15.471866089454556,joint (posterior params x FaIR forcing)
Ladrillo,L26,ssp585,gis,2150,21.72561105699178,12.986207391702731,15.858244528120112,31.67059134291803,41.27340216073669,joint (posterior params x FaIR forcing)
Ladrillo,L26,ssp585,gis,2300,81.45587742196074,28.723313671776495,48.84380098613643,114.85776233991159,139.18695016516324,joint (posterior params x FaIR forcing)
MAGICC-SLR,Nauels2025,ssp126,gis,2100,6.401275386354422,3.499396250647955,4.54210954285992,8.652899492510395,13.072947972147343,climate + parameter
MAGICC-SLR,Nauels2025,ssp126,gis,2150,9.31219456099364,5.001183757675331,6.500195159063944,13.017140986312212,20.693100485015897,climate + parameter
MAGICC-SLR,Nauels2025,ssp126,gis,2300,14.97829851426494,7.387004501718211,9.834834940358297,20.77585501737879,36.80133281018107,climate + parameter
MAGICC-SLR,Nauels2025,ssp245,gis,2100,9.283617426671595,5.488035947410309,7.147685500683251,12.24297726959802,13.838792808892489,climate + parameter
MAGICC-SLR,Nauels2025,ssp245,gis,2150,16.52813440609547,9.551509509120294,11.53851160577636,20.65352299769544,24.43603390710816,climate + parameter
MAGICC-SLR,Nauels2025,ssp245,gis,2300,35.78984963527208,16.189394128042647,21.052902259234855,44.79280375796874,57.0993355781685,climate + parameter
MAGICC-SLR,Nauels2025,ssp585,gis,2100,13.49227039017999,8.999811949293058,10.66385383786632,17.228463438955288,21.1535128022383,climate + parameter
MAGICC-SLR,Nauels2025,ssp585,gis,2150,32.399742605388106,19.861063135070506,23.85989015384971,49.53516894376764,110.83477822935852,climate + parameter
MAGICC-SLR,Nauels2025,ssp585,gis,2300,113.00768914943164,64.02310888699635,79.7610365059997,369.7217921934729,744.2641611151339,climate + parameter
BRICK 2.0,BRICK2.0,ssp126,glaciers,2100,11.949388027191162,9.375877523422242,10.340546913146973,13.862694501876831,15.369691181182858,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp126,glaciers,2150,17.07730007171631,13.172481632232666,14.571520643234253,19.9617561340332,22.724156761169432,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp126,glaciers,2300,26.666162490844727,19.935955238342284,22.136515560150148,31.562509555816646,35.883498954772946,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp245,glaciers,2100,13.181632041931152,10.47871904373169,11.5032511138916,15.200175914764404,16.796069240570063,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp245,glaciers,2150,20.193893432617188,15.782342720031739,17.35981903076172,23.537796630859376,26.545363616943355,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp245,glaciers,2300,31.625412940979004,22.63672342300415,25.848365688323973,37.05031372070312,42.00704708099365,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp585,glaciers,2100,15.401028633117676,12.282782363891602,13.47405062675476,17.726230068206785,19.811319255828856,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp585,glaciers,2150,25.640941619873047,19.679125690460204,21.952075634002686,29.670597476959227,33.43549289703369,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp585,glaciers,2300,35.18046569824219,23.543342494964598,27.665794944763185,42.53154632568359,46.791416549682616,joint (BRICK 2.0 posterior x FaIR forcing)
FACTS,ar5glaciers,ssp126,glaciers,2100,9.719062042236327,5.685712490081787,7.1536237869262695,12.77201106262207,15.750699920654297,climate + parameter
FACTS,ar5glaciers,ssp126,glaciers,2150,13.601004028320313,7.363740577697755,9.61291089630127,18.286587692260746,22.826915740966793,climate + parameter
FACTS,ar5glaciers,ssp126,glaciers,2300,22.85030746459961,10.272227859497072,15.129382751464844,31.570001220703126,31.570001220703126,climate + parameter
FACTS,ar5glaciers,ssp245,glaciers,2100,11.224151611328123,6.7705407714843755,8.47369676208496,14.500968032836914,17.921660156249995,climate + parameter
FACTS,ar5glaciers,ssp245,glaciers,2150,17.822032165527347,9.904631996154787,12.799139137268067,24.1446678314209,29.692116699218744,climate + parameter
FACTS,ar5glaciers,ssp245,glaciers,2300,31.570001220703126,17.253763427734377,24.04536853027344,31.570001220703126,31.570001220703126,climate + parameter
FACTS,ar5glaciers,ssp585,glaciers,2100,13.933464050292969,8.420076293945314,10.358108283996582,17.934289306640625,22.43646858215332,climate + parameter
FACTS,ar5glaciers,ssp585,glaciers,2150,26.216123962402342,14.509487686157229,18.22283929443359,31.570001220703126,31.570001220703126,climate + parameter
FACTS,ar5glaciers,ssp585,glaciers,2300,31.570001220703126,31.44337799072266,31.570001220703126,31.570001220703126,31.570001220703126,climate + parameter
FACTS,emuglaciers,ssp126,glaciers,2100,10.360243225097657,6.339635276794435,7.452085342407227,12.33724452972412,14.075732421875,climate + parameter
FACTS,emuglaciers,ssp245,glaciers,2100,12.901312255859375,8.39061538696289,9.780519424438475,14.748472183227538,16.767230911254885,climate + parameter
FACTS,emuglaciers,ssp585,glaciers,2100,17.128423309326173,12.29690414428711,13.956821823120118,19.410809402465823,21.3952751159668,climate + parameter
Ladrillo,L26,ssp126,glaciers,2100,8.093455131730899,6.2393054088513,6.884066870114533,9.731184549125155,11.123049110081567,joint (posterior params x FaIR forcing)
Ladrillo,L26,ssp126,glaciers,2150,9.959660690296575,7.471138766139343,8.300007268586493,12.19531867713407,14.22749765089801,joint (posterior params x FaIR forcing)
Ladrillo,L26,ssp126,glaciers,2300,12.509819161256074,8.88621174007349,10.118266614631143,15.809260801592899,18.598107710848875,joint (posterior params x FaIR forcing)
Ladrillo,L26,ssp245,glaciers,2100,9.690136028670704,7.588000590518905,8.35455836905902,11.598546001528877,13.099931598987734,joint (posterior params x FaIR forcing)
Ladrillo,L26,ssp245,glaciers,2150,13.32633551060309,10.068073841467028,11.22134325261961,16.232681300638898,18.58674461231326,joint (posterior params x FaIR forcing)
Ladrillo,L26,ssp245,glaciers,2300,17.96356315513256,13.170790198777114,14.97722708858199,21.95508327004174,25.117929581375794,joint (posterior params x FaIR forcing)
Ladrillo,L26,ssp585,glaciers,2100,12.830146428961815,10.061736412200414,11.047743662409598,15.249003578244785,17.16997774273028,joint (posterior params x FaIR forcing)
Ladrillo,L26,ssp585,glaciers,2150,20.04427464079023,15.584779559110848,17.294077723960477,23.471491536674396,25.927340172950235,joint (posterior params x FaIR forcing)
Ladrillo,L26,ssp585,glaciers,2300,26.16203990918259,20.750481534238187,23.07502920915865,29.602202181853098,32.157966555965466,joint (posterior params x FaIR forcing)
MAGICC-SLR,Nauels2025,ssp126,glaciers,2100,10.44819043611281,6.544811711234072,8.433758756684533,12.414165746250283,13.669605700907594,climate + parameter
MAGICC-SLR,Nauels2025,ssp126,glaciers,2150,12.278045232411682,7.927284612578752,9.945373959273724,14.783813684942306,16.44823333971117,climate + parameter
MAGICC-SLR,Nauels2025,ssp126,glaciers,2300,13.799726083865266,8.486584824488205,11.062241382408814,17.12414406740063,19.715185435926692,climate + parameter
MAGICC-SLR,Nauels2025,ssp245,glaciers,2100,12.535170684740605,8.006293793038346,10.33566913580208,14.405416343390888,15.423537452230534,climate + parameter
MAGICC-SLR,Nauels2025,ssp245,glaciers,2150,16.714586745263688,11.256950553019738,14.019204194321045,19.053795241247553,20.418533941494907,climate + parameter
MAGICC-SLR,Nauels2025,ssp245,glaciers,2300,21.468602639037208,15.163399335479768,18.17992762762606,24.354019438305013,26.114061855516756,climate + parameter
MAGICC-SLR,Nauels2025,ssp585,glaciers,2100,15.296353390911875,9.943847193912092,12.990861453534082,17.01616476304275,18.45324329180828,climate + parameter
MAGICC-SLR,Nauels2025,ssp585,glaciers,2150,22.0342410513801,16.139968490076996,19.157203511269564,24.036534822801645,26.231315928927188,climate + parameter
MAGICC-SLR,Nauels2025,ssp585,glaciers,2300,29.100328582126295,23.89195531080763,26.04084924320412,31.363882500284873,33.72678053351146,climate + parameter
BRICK 2.0,BRICK2.0,ssp126,lws,2100,2.342515707015991,2.342515707015991,2.342515707015991,2.342515707015991,2.342515707015991,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp126,lws,2150,4.042957782745361,4.042957782745361,4.042957782745361,4.042957782745361,4.042957782745361,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp126,lws,2300,8.897385597229004,8.897385597229004,8.897385597229004,8.897385597229004,8.897385597229004,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp245,lws,2100,2.342515707015991,2.342515707015991,2.342515707015991,2.342515707015991,2.342515707015991,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp245,lws,2150,4.042957782745361,4.042957782745361,4.042957782745361,4.042957782745361,4.042957782745361,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp245,lws,2300,8.897385597229004,8.897385597229004,8.897385597229004,8.897385597229004,8.897385597229004,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp585,lws,2100,2.342515707015991,2.342515707015991,2.342515707015991,2.342515707015991,2.342515707015991,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp585,lws,2150,4.042957782745361,4.042957782745361,4.042957782745361,4.042957782745361,4.042957782745361,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp585,lws,2300,8.897385597229004,8.897385597229004,8.897385597229004,8.897385597229004,8.897385597229004,joint (BRICK 2.0 posterior x FaIR forcing)
FACTS,ssp-lws,ssp126,lws,2100,2.993846035003662,0.9211801147460938,1.7497439422607424,4.248064918518066,4.977070178985596,climate + parameter
FACTS,ssp-lws,ssp126,lws,2150,4.579002952575683,1.6806342220306396,2.9082854480743414,6.333167640686035,7.325365524291992,climate + parameter
FACTS,ssp-lws,ssp126,lws,2300,7.246378326416016,2.7905757236480717,4.692549102783203,9.832016746520996,11.493827438354492,climate + parameter
FACTS,ssp-lws,ssp245,lws,2100,3.1142893791198736,0.808569600582123,1.7047377243041997,4.498165267944336,5.28630916595459,climate + parameter
FACTS,ssp-lws,ssp245,lws,2150,5.196758460998535,1.611032886505127,3.063929901123047,7.269112739562988,8.485459442138673,climate + parameter
FACTS,ssp-lws,ssp245,lws,2300,11.144642257690432,4.128242378234863,7.014526405334474,15.259317459106445,17.943345947265623,climate + parameter
FACTS,ssp-lws,ssp585,lws,2100,2.9554136276245115,0.8502851963043214,1.6857779922485354,4.226862380981445,4.9698671531677245,climate + parameter
FACTS,ssp-lws,ssp585,lws,2150,4.704394340515137,1.7226218605041506,2.9869464225769047,6.505680549621582,7.524681091308593,climate + parameter
FACTS,ssp-lws,ssp585,lws,2300,7.529016113281251,2.9076726531982424,4.87475053024292,10.208266738891602,11.943066215515136,climate + parameter
Ladrillo,L26,ssp126,lws,2100,2.4600000000000044,2.4600000000000044,2.4600000000000044,2.4600000000000044,2.4600000000000044,joint (posterior params x FaIR forcing)
Ladrillo,L26,ssp126,lws,2150,3.960000000000013,3.960000000000013,3.960000000000013,3.960000000000013,3.960000000000013,joint (posterior params x FaIR forcing)
Ladrillo,L26,ssp126,lws,2300,8.459999999999987,8.459999999999987,8.459999999999987,8.459999999999987,8.459999999999987,joint (posterior params x FaIR forcing)
Ladrillo,L26,ssp245,lws,2100,2.4600000000000044,2.4600000000000044,2.4600000000000044,2.4600000000000044,2.4600000000000044,joint (posterior params x FaIR forcing)
Ladrillo,L26,ssp245,lws,2150,3.960000000000013,3.960000000000013,3.960000000000013,3.960000000000013,3.960000000000013,joint (posterior params x FaIR forcing)
Ladrillo,L26,ssp245,lws,2300,8.459999999999987,8.459999999999987,8.459999999999987,8.459999999999987,8.459999999999987,joint (posterior params x FaIR forcing)
Ladrillo,L26,ssp585,lws,2100,2.4600000000000044,2.4600000000000044,2.4600000000000044,2.4600000000000044,2.4600000000000044,joint (posterior params x FaIR forcing)
Ladrillo,L26,ssp585,lws,2150,3.960000000000013,3.960000000000013,3.960000000000013,3.960000000000013,3.960000000000013,joint (posterior params x FaIR forcing)
Ladrillo,L26,ssp585,lws,2300,8.459999999999987,8.459999999999987,8.459999999999987,8.459999999999987,8.459999999999987,joint (posterior params x FaIR forcing)
MAGICC-SLR,Nauels2025,ssp126,lws,2100,3.0076045676447416,1.2391154692968895,1.7095219279795075,4.431632512751057,4.878152036372786,climate + parameter
MAGICC-SLR,Nauels2025,ssp126,lws,2150,4.962999145299118,2.152945906207425,2.900401569997295,7.225718402908023,7.935218752581151,climate + parameter
MAGICC-SLR,Nauels2025,ssp126,lws,2300,10.781041437526657,4.889694282067758,6.456753844299919,15.524889161289009,17.01237445469755,climate + parameter
MAGICC-SLR,Nauels2025,ssp245,lws,2100,3.0076045676447416,1.2391154692968895,1.7095219279795075,4.431632512751057,4.878152036372786,climate + parameter
MAGICC-SLR,Nauels2025,ssp245,lws,2150,4.962999145299118,2.152945906207425,2.900401569997295,7.225718402908023,7.935218752581151,climate + parameter
MAGICC-SLR,Nauels2025,ssp245,lws,2300,10.781041437526657,4.889694282067758,6.456753844299919,15.524889161289009,17.01237445469755,climate + parameter
MAGICC-SLR,Nauels2025,ssp585,lws,2100,3.0076045676447416,1.2391154692968895,1.7095219279795075,4.431632512751057,4.878152036372786,climate + parameter
MAGICC-SLR,Nauels2025,ssp585,lws,2150,4.962999145299118,2.152945906207425,2.900401569997295,7.225718402908023,7.935218752581151,climate + parameter
MAGICC-SLR,Nauels2025,ssp585,lws,2300,10.781041437526657,4.889694282067758,6.456753844299919,15.524889161289009,17.01237445469755,climate + parameter
BRICK 2.0,BRICK2.0,ssp126,te,2100,14.933639526367188,8.858151817321778,11.322392835617066,19.450236873626707,23.453107357025143,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp126,te,2150,18.52014923095703,10.690328121185303,13.710996446609498,24.63452903747558,30.20847826004028,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp126,te,2300,24.044041633605957,11.570945978164673,16.182401390075682,33.40067295074463,42.35835781097412,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp245,te,2100,18.92045783996582,11.649825954437256,14.500581302642823,24.322244911193845,28.906972503662107,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp245,te,2150,27.64634132385254,16.296051597595216,20.813571758270264,36.38813003540039,43.771864318847655,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp245,te,2300,43.1314582824707,22.218750190734863,30.28919845581055,58.720782356262205,72.9321907043457,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp585,te,2100,26.50692844390869,16.675730323791505,20.404902305603027,33.76717788696289,39.78678970336914,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp585,te,2150,48.93580436706543,29.232334232330324,37.02846580505371,63.563561515808104,75.54451904296874,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp585,te,2300,99.08754348754883,53.040311622619626,71.15094230651856,132.08554718017578,162.6643180847168,joint (BRICK 2.0 posterior x FaIR forcing)
FACTS,tlm,ssp126,te,2100,16.789654541015626,10.16294548034668,12.831334922790528,20.282579208374024,24.328869934082014,climate + parameter
FACTS,tlm,ssp126,te,2150,20.97367630004883,12.370496559143067,15.575775360107423,26.135136199951173,32.212451171875,climate + parameter
FACTS,tlm,ssp126,te,2300,26.806016540527345,14.201586990356446,18.150069122314456,35.070188293457036,45.73453628540039,climate + parameter
FACTS,tlm,ssp245,te,2100,21.182462310791017,13.644104385375975,16.46681704711914,25.38359780883789,30.167736358642568,climate + parameter
FACTS,tlm,ssp245,te,2150,30.823846435546876,18.810937652587892,23.725773590087893,38.23901943969726,47.21115341186524,climate + parameter
FACTS,tlm,ssp245,te,2300,47.216317749023446,26.305091400146488,34.25664889526367,61.830786865234366,79.67773437499994,climate + parameter
FACTS,tlm,ssp585,te,2100,29.28876495361328,19.169474792480468,22.97531471252442,35.431248657226554,41.80871505737305,climate + parameter
FACTS,tlm,ssp585,te,2150,54.115603637695315,34.64370407104492,42.91500125122071,67.01508264160157,81.09942810058591,climate + parameter
FACTS,tlm,ssp585,te,2300,109.38533325195314,62.5573080444336,79.93216510009766,143.12751196289062,181.1925244140625,climate + parameter
Ladrillo,L26,ssp126,te,2100,15.642761246695883,10.413147043673849,12.667456380421196,19.11207103228973,22.28032047106503,joint (posterior params x FaIR forcing)
Ladrillo,L26,ssp126,te,2150,19.468082926547538,12.08067737738836,15.451157406260679,24.37398749019459,28.88221509547443,joint (posterior params x FaIR forcing)
