draw,config,component,horizon,arm,value_cm
1,m0095,glaciers,2100,fixed,9.68477541493759
2,m0276,glaciers,2100,fixed,7.51747412525747
3,m0047,glaciers,2100,fixed,8.505995009863348
4,m0569,glaciers,2100,fixed,9.723260186673878
5,m0529,glaciers,2100,fixed,11.700981251592221
6,m0428,glaciers,2100,fixed,11.729062942416775
7,m0335,glaciers,2100,fixed,7.565882773356504
8,m0349,glaciers,2100,fixed,8.169302309619917
9,m0496,glaciers,2100,fixed,7.477148519773103
10,m0287,glaciers,2100,fixed,6.985630514591971
11,m0147,glaciers,2100,fixed,7.99344748762262
12,m0237,glaciers,2100,fixed,7.546082651120781
13,m0224,glaciers,2100,fixed,8.452832861262763
14,m0000,glaciers,2100,fixed,8.879292708385528
15,m0295,glaciers,2100,fixed,8.612554596002287
16,m0160,glaciers,2100,fixed,11.46626029622819
17,m0226,glaciers,2100,fixed,11.117753503518752
18,m0152,glaciers,2100,fixed,11.42854261034171
19,m0460,glaciers,2100,fixed,8.907084246805653
20,m0509,glaciers,2100,fixed,9.685349872536783
21,m0114,glaciers,2100,fixed,9.764802638196352
22,m0339,glaciers,2100,fixed,9.684922704011376
23,m0197,glaciers,2100,fixed,9.51352641093585
24,m0599,glaciers,2100,fixed,9.541323374531718
25,m0306,glaciers,2100,fixed,11.125234486078167
26,m0371,glaciers,2100,fixed,9.907063728645003
27,m0514,glaciers,2100,fixed,10.50007482325406
28,m0268,glaciers,2100,fixed,6.778886072228917
29,m0024,glaciers,2100,fixed,7.917578420124746
30,m0481,glaciers,2100,fixed,7.685666711462267
31,m0155,glaciers,2100,fixed,7.848068091278898
32,m0461,glaciers,2100,fixed,8.51695577345588
33,m0540,glaciers,2100,fixed,9.760857449058108
34,m0022,glaciers,2100,fixed,10.930761978043527
35,m0100,glaciers,2100,fixed,10.644500363841669
36,m0429,glaciers,2100,fixed,12.399396367468677
37,m0069,glaciers,2100,fixed,10.981393837300786
38,m0574,glaciers,2100,fixed,7.706995766113802
39,m0513,glaciers,2100,fixed,10.574312329934056
40,m0336,glaciers,2100,fixed,10.666002887533708
41,m0085,glaciers,2100,fixed,9.840081541362814
42,m0165,glaciers,2100,fixed,9.66424135361352
43,m0264,glaciers,2100,fixed,7.907667862875357
44,m0082,glaciers,2100,fixed,6.985626667452674
45,m0102,glaciers,2100,fixed,11.914741869967935
46,m0406,glaciers,2100,fixed,11.184529807068994
47,m0557,glaciers,2100,fixed,11.173209895502877
48,m0126,glaciers,2100,fixed,10.853507447417549
49,m0131,glaciers,2100,fixed,8.154451682346327
50,m0596,glaciers,2100,fixed,9.649129754122857
51,m0342,glaciers,2100,fixed,8.923360370262538
52,m0397,glaciers,2100,fixed,6.366734770327837
53,m0380,glaciers,2100,fixed,8.987165369791304
54,m0123,glaciers,2100,fixed,10.436038748849594
55,m0347,glaciers,2100,fixed,8.37634937543552
56,m0420,glaciers,2100,fixed,10.622268318738257
57,m0127,glaciers,2100,fixed,8.094337891577073
58,m0532,glaciers,2100,fixed,7.509382042862676
59,m0598,glaciers,2100,fixed,9.486715108217373
60,m0180,glaciers,2100,fixed,6.950981639833357
61,m0597,glaciers,2100,fixed,12.140495749881918
62,m0340,glaciers,2100,fixed,7.614324665393437
63,m0434,glaciers,2100,fixed,10.663529846843508
64,m0361,glaciers,2100,fixed,7.328316039244111
65,m0181,glaciers,2100,fixed,8.595332793700447
66,m0046,glaciers,2100,fixed,9.51977013304336
67,m0408,glaciers,2100,fixed,9.058977227482048
68,m0356,glaciers,2100,fixed,6.750368584113968
69,m0151,glaciers,2100,fixed,8.428475367653432
70,m0049,glaciers,2100,fixed,9.175229711375158
71,m0318,glaciers,2100,fixed,10.398538301308028
72,m0241,glaciers,2100,fixed,8.089864813951701
73,m0222,glaciers,2100,fixed,10.909674559377777
74,m0231,glaciers,2100,fixed,11.348492535530418
75,m0338,glaciers,2100,fixed,8.898480886987464
