block,component,scenario,horizon,metric,arm,value,unit,value_sigma,note,verdict
H,ais,,,hindcast/full,L27,0.09306583068573153,cm,0.555802013813371,bias -0.0771 cm = -0.46 sd; cov90 83%; n=126,PASS
H,ais,,,hindcast/full,BRICK 2.0,1.5740321319754174,cm,9.400337613845842,bias -1.1500 cm = -6.87 sd; cov90 25%; n=126,FAIL
H,ais,,,hindcast/1920-1949,L27,0.12221204311178276,cm,0.729867225954815,bias -0.1221 cm = -0.73 sd; cov90 100%; n=30,PASS
H,ais,,,hindcast/1920-1949,BRICK 2.0,1.956500704076299,cm,11.684492829865269,bias -1.9306 cm = -11.53 sd; cov90 0%; n=30,FAIL
H,ais,,,hindcast/1950-1992,L27,0.08002738130511161,cm,0.4779345906210339,bias -0.0706 cm = -0.42 sd; cov90 98%; n=43,PASS
H,ais,,,hindcast/1950-1992,BRICK 2.0,0.8044482077952655,cm,4.804275969028828,bias -0.7067 cm = -4.22 sd; cov90 0%; n=43,FAIL
H,ais,,,hindcast/1993-2026,L27,0.08763699171772212,cm,0.523380236574018,bias -0.0472 cm = -0.28 sd; cov90 39%; n=33,PASS
H,ais,,,hindcast/1993-2026,BRICK 2.0,0.08138000911524818,cm,0.4860126709999923,bias +0.0424 cm = +0.25 sd; cov90 97%; n=33,PASS
H,glaciers,,,hindcast/full,L27,0.3174627205905463,cm,0.691206498624543,bias +0.0615 cm = +0.13 sd; cov90 69%; n=124,PASS
H,glaciers,,,hindcast/full,BRICK 2.0,1.5474937255553283,cm,3.369333311624119,bias +0.9400 cm = +2.05 sd; cov90 42%; n=124,WARN
H,glaciers,,,hindcast/1920-1949,L27,0.18170613484030151,cm,0.39562585807848083,bias +0.0017 cm = +0.00 sd; cov90 100%; n=30,PASS
H,glaciers,,,hindcast/1920-1949,BRICK 2.0,1.5931687653849735,cm,3.4687808445390305,bias +1.4701 cm = +3.20 sd; cov90 0%; n=30,FAIL
H,glaciers,,,hindcast/1950-1992,L27,0.22890217470524404,cm,0.49838504001740963,bias -0.1153 cm = -0.25 sd; cov90 56%; n=43,PASS
H,glaciers,,,hindcast/1950-1992,BRICK 2.0,0.1269048162459891,cm,0.27630782453073094,bias +0.0552 cm = +0.12 sd; cov90 95%; n=43,PASS
H,glaciers,,,hindcast/1993-2026,L27,0.04550191453570076,cm,0.0990705899843268,bias -0.0205 cm = -0.04 sd; cov90 39%; n=31,PASS
H,glaciers,,,hindcast/1993-2026,BRICK 2.0,0.21428384839489736,cm,0.46655679219691054,bias +0.1441 cm = +0.31 sd; cov90 35%; n=31,PASS
H,gis,,,hindcast/full,L27,0.19594511825854183,cm,1.0696997573940474,bias -0.1422 cm = -0.78 sd; cov90 35%; n=126,PASS
H,gis,,,hindcast/full,BRICK 2.0,0.703015155566193,cm,3.8378865880253317,bias -0.5958 cm = -3.25 sd; cov90 19%; n=126,FAIL
H,gis,,,hindcast/1920-1949,L27,0.19942841592983782,cm,1.0887157079164798,bias -0.1521 cm = -0.83 sd; cov90 60%; n=30,PASS
H,gis,,,hindcast/1920-1949,BRICK 2.0,0.7952014328481865,cm,4.341148110027093,bias -0.7459 cm = -4.07 sd; cov90 27%; n=30,FAIL
H,gis,,,hindcast/1950-1992,L27,0.26710491756816535,cm,1.458173942075069,bias -0.2489 cm = -1.36 sd; cov90 0%; n=43,WARN
H,gis,,,hindcast/1950-1992,BRICK 2.0,0.9104473318698599,cm,4.970296268040817,bias -0.8614 cm = -4.70 sd; cov90 0%; n=43,FAIL
H,gis,,,hindcast/1993-2026,L27,0.12439663249875345,cm,0.6791036632460338,bias -0.0846 cm = -0.46 sd; cov90 18%; n=33,PASS
H,gis,,,hindcast/1993-2026,BRICK 2.0,0.1744871013354465,cm,0.9525565710733451,bias -0.1258 cm = -0.69 sd; cov90 45%; n=33,PASS
H,te,,,hindcast/full,L27,0.466615964956253,cm,1.5096544888908627,bias +0.2647 cm = +0.86 sd; cov90 41%; n=126,PASS
H,te,,,hindcast/full,BRICK 2.0,0.5357343917775332,cm,1.733275091596994,bias +0.3440 cm = +1.11 sd; cov90 91%; n=126,WARN
H,te,,,hindcast/1920-1949,L27,0.6175514416054569,cm,1.9979798720091098,bias +0.4961 cm = +1.60 sd; cov90 37%; n=30,WARN
H,te,,,hindcast/1920-1949,BRICK 2.0,0.7537980525331806,cm,2.4387819945907676,bias +0.6519 cm = +2.11 sd; cov90 90%; n=30,WARN
H,te,,,hindcast/1950-1992,L27,0.195330042682124,cm,0.6319562507424248,bias -0.0541 cm = -0.18 sd; cov90 72%; n=43,PASS
H,te,,,hindcast/1950-1992,BRICK 2.0,0.19482494303489659,cm,0.6303220890183493,bias +0.0381 cm = +0.12 sd; cov90 100%; n=43,PASS
H,te,,,hindcast/1993-2026,L27,0.3760651451007294,cm,1.2166931203692022,bias +0.2451 cm = +0.79 sd; cov90 18%; n=33,PASS
H,te,,,hindcast/1993-2026,BRICK 2.0,0.28297857149722266,cm,0.9155277633090795,bias +0.1779 cm = +0.58 sd; cov90 85%; n=33,PASS
H,total,,,hindcast/full,L27,0.4025511398326203,cm,0.2617354918948677,bias +0.1831 cm = +0.12 sd; cov90 82%; n=125,PASS
H,total,,,hindcast/full,BRICK 2.0,0.7376607247515203,cm,0.47962103082019003,bias -0.3148 cm = -0.20 sd; cov90 47%; n=125,PASS
H,total,,,hindcast/1920-1949,L27,0.4308284329982715,cm,0.28012115896624773,bias +0.2106 cm = +0.14 sd; cov90 100%; n=30,PASS
H,total,,,hindcast/1920-1949,BRICK 2.0,0.765056378197481,cm,0.4974334628839553,bias -0.4210 cm = -0.27 sd; cov90 63%; n=30,PASS
H,total,,,hindcast/1950-1992,L27,0.21409349843874523,cm,0.13920185929335002,bias +0.0136 cm = +0.01 sd; cov90 88%; n=43,PASS
H,total,,,hindcast/1950-1992,BRICK 2.0,0.9965689842388916,cm,0.6479610849080951,bias -0.9052 cm = -0.59 sd; cov90 9%; n=43,PASS
H,total,,,hindcast/1993-2026,L27,0.27102633242591817,cm,0.17621912699950404,bias +0.0754 cm = +0.05 sd; cov90 44%; n=32,PASS
H,total,,,hindcast/1993-2026,BRICK 2.0,0.4002366850022168,cm,0.26023065210294466,bias +0.2089 cm = +0.14 sd; cov90 50%; n=32,PASS
H,ais,,,rmse_ratio/full,L27 vs BRICK 2.0,0.05912575022781365,ratio,,<1 means the candidate is closer to the observations,BETTER
H,ais,,,rmse_ratio/1920-1949,L27 vs BRICK 2.0,0.06246460471859701,ratio,,<1 means the candidate is closer to the observations,BETTER
H,ais,,,rmse_ratio/1950-1992,L27 vs BRICK 2.0,0.09948108595386271,ratio,,<1 means the candidate is closer to the observations,BETTER
H,ais,,,rmse_ratio/1993-2026,L27 vs BRICK 2.0,1.0768859904354762,ratio,,<1 means the candidate is closer to the observations,WORSE
H,glaciers,,,rmse_ratio/full,L27 vs BRICK 2.0,0.20514637012607126,ratio,,<1 means the candidate is closer to the observations,BETTER
H,glaciers,,,rmse_ratio/1920-1949,L27 vs BRICK 2.0,0.11405328725258684,ratio,,<1 means the candidate is closer to the observations,BETTER
H,glaciers,,,rmse_ratio/1950-1992,L27 vs BRICK 2.0,1.803731185911383,ratio,,<1 means the candidate is closer to the observations,WORSE
H,glaciers,,,rmse_ratio/1993-2026,L27 vs BRICK 2.0,0.21234411681764567,ratio,,<1 means the candidate is closer to the observations,BETTER
H,gis,,,rmse_ratio/full,L27 vs BRICK 2.0,0.2787210442152302,ratio,,<1 means the candidate is closer to the observations,BETTER
