source,module,scenario,component,year,med,p05,p17,p83,p95,band_basis
FACTS,larmip,ssp126,ais,2150,24.011425781250004,6.443600578308106,10.490968803405762,47.00197509765624,77.4804968261718,climate + parameter
FACTS,larmip,ssp245,ais,2100,12.168742752075197,2.5459389305114746,4.432076213836671,26.22058364868164,44.93578674316395,climate + parameter
FACTS,larmip,ssp245,ais,2150,27.408802795410157,6.85912811279297,11.455656539916994,54.92955175781246,97.5761294555664,climate + parameter
FACTS,larmip,ssp585,ais,2100,13.195979309082032,1.979690389633179,4.338853340148926,28.145017700195307,53.374990234374835,climate + parameter
FACTS,larmip,ssp585,ais,2150,34.312007141113284,7.233137588500977,13.38788883972168,72.13072106933592,132.5126733398437,climate + parameter
Ladrillo,L32,ssp126,ais,2100,5.689372314854394,3.2535674909019234,4.189050725713846,13.468231895952142,50.89947595991959,joint (posterior params x FaIR forcing)
Ladrillo,L32,ssp126,ais,2150,8.845882087141963,4.940087992275513,6.349967771574654,23.90936179331725,93.20947627273853,joint (posterior params x FaIR forcing)
Ladrillo,L32,ssp126,ais,2300,17.6169001926651,9.322077127625013,12.067228663578005,54.98635631911672,222.4436329402077,joint (posterior params x FaIR forcing)
Ladrillo,L32,ssp245,ais,2100,11.329728194581438,4.044884441505812,5.355936412197289,41.7318088820129,60.07228690964013,joint (posterior params x FaIR forcing)
Ladrillo,L32,ssp245,ais,2150,47.78446118524107,7.195207220589286,9.727680490818535,92.22052505123462,126.22197632893274,joint (posterior params x FaIR forcing)
Ladrillo,L32,ssp245,ais,2300,158.64522009064166,16.314104067953252,23.07003260595272,259.05211240521754,335.7207169370458,joint (posterior params x FaIR forcing)
Ladrillo,L32,ssp585,ais,2100,37.769583540477825,8.087636329769364,20.85329457261638,56.703084480079525,73.77283238362604,joint (posterior params x FaIR forcing)
Ladrillo,L32,ssp585,ais,2150,93.73893246750546,49.36248709394164,67.42070526661499,128.2170135467029,162.42999850607805,joint (posterior params x FaIR forcing)
Ladrillo,L32,ssp585,ais,2300,282.4387273961322,170.05583207691035,209.53873702617463,387.1036858268412,485.7430926838467,joint (posterior params x FaIR forcing)
MAGICC-SLR,Nauels2025,ssp126,ais,2100,3.658585883495484,-1.209318380234194,-0.1838707759693835,13.09795399562586,20.188433270466607,climate + parameter
MAGICC-SLR,Nauels2025,ssp126,ais,2150,5.335333641839513,-1.867046554268465,-0.2619986887373479,19.482915405660737,31.304144734440865,climate + parameter
MAGICC-SLR,Nauels2025,ssp126,ais,2300,8.707630226188467,-6.773451438256626,-1.2282215783551444,35.610695889859635,62.822900253764374,climate + parameter
MAGICC-SLR,Nauels2025,ssp245,ais,2100,11.22064403950782,0.4062856432393033,3.2070470725488787,23.876355423846952,36.219535649730474,climate + parameter
MAGICC-SLR,Nauels2025,ssp245,ais,2150,27.214450363997713,2.972837642914985,9.42347976165198,54.398901012790525,83.06966768465031,climate + parameter
MAGICC-SLR,Nauels2025,ssp245,ais,2300,83.45760524881848,11.304235063221784,30.506765293209643,172.90842911576806,282.86827965104095,climate + parameter
MAGICC-SLR,Nauels2025,ssp585,ais,2100,39.10482465634479,13.471885584244488,22.13139282543781,65.86979590051418,92.47127859378244,climate + parameter
MAGICC-SLR,Nauels2025,ssp585,ais,2150,153.6184918183695,68.35706319079313,96.11362230201064,241.32297608295815,344.5871303046443,climate + parameter
MAGICC-SLR,Nauels2025,ssp585,ais,2300,712.0168775774996,358.0747202420659,470.0009750617715,1005.1468216197162,1303.0132389165285,climate + parameter
BRICK 2.0,BRICK2.0,ssp126,gis,2100,6.523392915725708,4.769573736190796,5.389084229469299,8.151516647338866,9.96860303878784,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp126,gis,2150,9.837102890014648,7.163313245773315,8.140649480819702,12.408505830764769,15.584155893325805,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp126,gis,2300,18.629298210144043,13.605655860900878,15.478898191452027,23.767330780029297,30.630933666229247,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp245,gis,2100,6.935086727142334,4.917110443115234,5.564397683143616,8.876745357513427,11.080893850326536,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp245,gis,2150,11.171651363372803,7.512207102775574,8.7493199634552,14.75707043647766,19.38720130920409,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp245,gis,2300,23.045842170715332,14.820027780532836,17.73303810119629,31.894762630462647,44.115658950805646,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp585,gis,2100,7.762455701828003,5.083186101913452,5.987145166397095,10.428119373321532,13.480077075958242,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp585,gis,2150,14.495285511016846,8.31772494316101,10.180572776794433,21.254325199127198,29.88050489425659,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp585,gis,2300,36.987417221069336,18.26993770599365,23.949692668914796,59.9732961654663,91.48280334472646,joint (BRICK 2.0 posterior x FaIR forcing)
FACTS,FittedISMIP,ssp126,gis,2100,8.306912994384767,4.876393985748291,6.391283153533936,10.91898087310791,13.093459167480466,climate + parameter
FACTS,FittedISMIP,ssp245,gis,2100,9.592794799804688,6.572523231506348,7.737264198303223,12.51715725708008,14.339901657104493,climate + parameter
FACTS,FittedISMIP,ssp585,gis,2100,12.23349952697754,8.855944328308105,10.065419509887697,15.528201904296877,17.316275711059564,climate + parameter
FACTS,bamber19,ssp126,gis,2100,13.80277786254883,-0.535722222328186,6.2168878440856945,28.56477709960936,68.34277709960932,climate + parameter
FACTS,bamber19,ssp245,gis,2100,14.487777709960938,1.5082777500152598,7.120777709960938,40.511777099609375,79.03277709960936,climate + parameter
FACTS,bamber19,ssp585,gis,2100,17.177777099609376,3.1707777881622325,8.004177963256836,46.19877709960936,85.09777709960927,climate + parameter
FACTS,emuGrIS,ssp126,gis,2100,6.355474472045898,-1.3274258995056154,1.8528432769775405,10.727404747009276,16.5337589263916,climate + parameter
FACTS,emuGrIS,ssp245,gis,2100,8.115764617919922,0.5300455379486088,3.546715572357178,12.843831192016602,18.2555947113037,climate + parameter
FACTS,emuGrIS,ssp585,gis,2100,11.67006187438965,4.270144309997559,7.2437821273803715,16.93844821166992,22.54104331970214,climate + parameter
Ladrillo,L32,ssp126,gis,2100,6.23800487819568,4.821694062323086,5.349591013816956,7.4982770833910735,8.69350333029296,joint (posterior params x FaIR forcing)
Ladrillo,L32,ssp126,gis,2150,8.276935778674138,6.048249608676954,6.8860134616058675,10.357235069546089,12.506296876356757,joint (posterior params x FaIR forcing)
Ladrillo,L32,ssp126,gis,2300,11.655324873799815,7.709875865600199,9.072035450870155,15.696181596405257,20.309771138174007,joint (posterior params x FaIR forcing)
Ladrillo,L32,ssp245,gis,2100,7.285984373804471,5.641492520734218,6.227119168781337,8.87961367247062,10.45015234515904,joint (posterior params x FaIR forcing)
Ladrillo,L32,ssp245,gis,2150,11.113913648344742,7.974596221167037,9.080463327000471,14.524060181692919,18.379641852661276,joint (posterior params x FaIR forcing)
Ladrillo,L32,ssp245,gis,2300,17.896231605426355,11.42614475391785,13.574565763684033,26.183312184146374,42.756174403205556,joint (posterior params x FaIR forcing)
Ladrillo,L32,ssp585,gis,2100,9.736651477856334,7.1437881416472555,8.025636915776486,12.554087926937287,15.239293398435636,joint (posterior params x FaIR forcing)
Ladrillo,L32,ssp585,gis,2150,21.47429421746065,13.132049300249422,15.646076584675045,31.453630704339677,41.85152617273401,joint (posterior params x FaIR forcing)
Ladrillo,L32,ssp585,gis,2300,79.79909203360023,28.291677655378543,47.46582541288066,110.71694622834798,139.75416594973996,joint (posterior params x FaIR forcing)
MAGICC-SLR,Nauels2025,ssp126,gis,2100,6.401275386354422,3.499396250647955,4.54210954285992,8.652899492510395,13.072947972147343,climate + parameter
MAGICC-SLR,Nauels2025,ssp126,gis,2150,9.31219456099364,5.001183757675331,6.500195159063944,13.017140986312212,20.693100485015897,climate + parameter
MAGICC-SLR,Nauels2025,ssp126,gis,2300,14.97829851426494,7.387004501718211,9.834834940358297,20.77585501737879,36.80133281018107,climate + parameter
MAGICC-SLR,Nauels2025,ssp245,gis,2100,9.283617426671595,5.488035947410309,7.147685500683251,12.24297726959802,13.838792808892489,climate + parameter
MAGICC-SLR,Nauels2025,ssp245,gis,2150,16.52813440609547,9.551509509120294,11.53851160577636,20.65352299769544,24.43603390710816,climate + parameter
MAGICC-SLR,Nauels2025,ssp245,gis,2300,35.78984963527208,16.189394128042647,21.052902259234855,44.79280375796874,57.0993355781685,climate + parameter
MAGICC-SLR,Nauels2025,ssp585,gis,2100,13.49227039017999,8.999811949293058,10.66385383786632,17.228463438955288,21.1535128022383,climate + parameter
MAGICC-SLR,Nauels2025,ssp585,gis,2150,32.399742605388106,19.861063135070506,23.85989015384971,49.53516894376764,110.83477822935852,climate + parameter
MAGICC-SLR,Nauels2025,ssp585,gis,2300,113.00768914943164,64.02310888699635,79.7610365059997,369.7217921934729,744.2641611151339,climate + parameter
BRICK 2.0,BRICK2.0,ssp126,glaciers,2100,11.949388027191162,9.375877523422242,10.340546913146973,13.862694501876831,15.369691181182858,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp126,glaciers,2150,17.07730007171631,13.172481632232666,14.571520643234253,19.9617561340332,22.724156761169432,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp126,glaciers,2300,26.666162490844727,19.935955238342284,22.136515560150148,31.562509555816646,35.883498954772946,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp245,glaciers,2100,13.181632041931152,10.47871904373169,11.5032511138916,15.200175914764404,16.796069240570063,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp245,glaciers,2150,20.193893432617188,15.782342720031739,17.35981903076172,23.537796630859376,26.545363616943355,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp245,glaciers,2300,31.625412940979004,22.63672342300415,25.848365688323973,37.05031372070312,42.00704708099365,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp585,glaciers,2100,15.401028633117676,12.282782363891602,13.47405062675476,17.726230068206785,19.811319255828856,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp585,glaciers,2150,25.640941619873047,19.679125690460204,21.952075634002686,29.670597476959227,33.43549289703369,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp585,glaciers,2300,35.18046569824219,23.543342494964598,27.665794944763185,42.53154632568359,46.791416549682616,joint (BRICK 2.0 posterior x FaIR forcing)
FACTS,ar5glaciers,ssp126,glaciers,2100,9.719062042236327,5.685712490081787,7.1536237869262695,12.77201106262207,15.750699920654297,climate + parameter
FACTS,ar5glaciers,ssp126,glaciers,2150,13.601004028320313,7.363740577697755,9.61291089630127,18.286587692260746,22.826915740966793,climate + parameter
FACTS,ar5glaciers,ssp126,glaciers,2300,22.85030746459961,10.272227859497072,15.129382751464844,31.570001220703126,31.570001220703126,climate + parameter
FACTS,ar5glaciers,ssp245,glaciers,2100,11.224151611328123,6.7705407714843755,8.47369676208496,14.500968032836914,17.921660156249995,climate + parameter
FACTS,ar5glaciers,ssp245,glaciers,2150,17.822032165527347,9.904631996154787,12.799139137268067,24.1446678314209,29.692116699218744,climate + parameter
FACTS,ar5glaciers,ssp245,glaciers,2300,31.570001220703126,17.253763427734377,24.04536853027344,31.570001220703126,31.570001220703126,climate + parameter
FACTS,ar5glaciers,ssp585,glaciers,2100,13.933464050292969,8.420076293945314,10.358108283996582,17.934289306640625,22.43646858215332,climate + parameter
FACTS,ar5glaciers,ssp585,glaciers,2150,26.216123962402342,14.509487686157229,18.22283929443359,31.570001220703126,31.570001220703126,climate + parameter
FACTS,ar5glaciers,ssp585,glaciers,2300,31.570001220703126,31.44337799072266,31.570001220703126,31.570001220703126,31.570001220703126,climate + parameter
FACTS,emuglaciers,ssp126,glaciers,2100,10.360243225097657,6.339635276794435,7.452085342407227,12.33724452972412,14.075732421875,climate + parameter
FACTS,emuglaciers,ssp245,glaciers,2100,12.901312255859375,8.39061538696289,9.780519424438475,14.748472183227538,16.767230911254885,climate + parameter
FACTS,emuglaciers,ssp585,glaciers,2100,17.128423309326173,12.29690414428711,13.956821823120118,19.410809402465823,21.3952751159668,climate + parameter
Ladrillo,L32,ssp126,glaciers,2100,8.104683840446919,6.25620012148548,6.900898717422687,9.762010321778146,11.274360219975037,joint (posterior params x FaIR forcing)
Ladrillo,L32,ssp126,glaciers,2150,9.988520604139833,7.450223567734458,8.342302792317033,12.239568815178165,14.407285498114383,joint (posterior params x FaIR forcing)
Ladrillo,L32,ssp126,glaciers,2300,12.587053822139618,8.950061966251287,10.19741278872576,15.75652126856731,18.544434986313227,joint (posterior params x FaIR forcing)
Ladrillo,L32,ssp245,glaciers,2100,9.732862415926412,7.565664588557419,8.308768226971466,11.625296931752759,13.285057708473168,joint (posterior params x FaIR forcing)
Ladrillo,L32,ssp245,glaciers,2150,13.409057782311042,9.971650009541923,11.225298322825482,16.19707786441973,18.932112503082525,joint (posterior params x FaIR forcing)
Ladrillo,L32,ssp245,glaciers,2300,18.110302471908085,12.983700501545474,14.875927471665301,21.944691766204677,25.213293723308944,joint (posterior params x FaIR forcing)
Ladrillo,L32,ssp585,glaciers,2100,12.914849885641985,9.91996765279179,11.01816011178339,15.249345947798673,17.279058073487466,joint (posterior params x FaIR forcing)
Ladrillo,L32,ssp585,glaciers,2150,20.186195768129853,15.4322835970868,17.25571905897524,23.372324668480502,26.099795527718065,joint (posterior params x FaIR forcing)
Ladrillo,L32,ssp585,glaciers,2300,26.297881670119047,20.78117741617246,22.962516115660126,29.711374656199343,32.11282104337144,joint (posterior params x FaIR forcing)
MAGICC-SLR,Nauels2025,ssp126,glaciers,2100,10.44819043611281,6.544811711234072,8.433758756684533,12.414165746250283,13.669605700907594,climate + parameter
MAGICC-SLR,Nauels2025,ssp126,glaciers,2150,12.278045232411682,7.927284612578752,9.945373959273724,14.783813684942306,16.44823333971117,climate + parameter
MAGICC-SLR,Nauels2025,ssp126,glaciers,2300,13.799726083865266,8.486584824488205,11.062241382408814,17.12414406740063,19.715185435926692,climate + parameter
MAGICC-SLR,Nauels2025,ssp245,glaciers,2100,12.535170684740605,8.006293793038346,10.33566913580208,14.405416343390888,15.423537452230534,climate + parameter
MAGICC-SLR,Nauels2025,ssp245,glaciers,2150,16.714586745263688,11.256950553019738,14.019204194321045,19.053795241247553,20.418533941494907,climate + parameter
MAGICC-SLR,Nauels2025,ssp245,glaciers,2300,21.468602639037208,15.163399335479768,18.17992762762606,24.354019438305013,26.114061855516756,climate + parameter
MAGICC-SLR,Nauels2025,ssp585,glaciers,2100,15.296353390911875,9.943847193912092,12.990861453534082,17.01616476304275,18.45324329180828,climate + parameter
MAGICC-SLR,Nauels2025,ssp585,glaciers,2150,22.0342410513801,16.139968490076996,19.157203511269564,24.036534822801645,26.231315928927188,climate + parameter
MAGICC-SLR,Nauels2025,ssp585,glaciers,2300,29.100328582126295,23.89195531080763,26.04084924320412,31.363882500284873,33.72678053351146,climate + parameter
BRICK 2.0,BRICK2.0,ssp126,lws,2100,2.8138468265533447,2.8138468265533447,2.8138468265533447,2.8138468265533447,2.8138468265533447,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp126,lws,2150,4.313846588134766,4.313846588134766,4.313846588134766,4.313846588134766,4.313846588134766,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp126,lws,2300,8.813846588134766,8.813846588134766,8.813846588134766,8.813846588134766,8.813846588134766,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp245,lws,2100,2.8138468265533447,2.8138468265533447,2.8138468265533447,2.8138468265533447,2.8138468265533447,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp245,lws,2150,4.313846588134766,4.313846588134766,4.313846588134766,4.313846588134766,4.313846588134766,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp245,lws,2300,8.813846588134766,8.813846588134766,8.813846588134766,8.813846588134766,8.813846588134766,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp585,lws,2100,2.8138468265533447,2.8138468265533447,2.8138468265533447,2.8138468265533447,2.8138468265533447,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp585,lws,2150,4.313846588134766,4.313846588134766,4.313846588134766,4.313846588134766,4.313846588134766,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp585,lws,2300,8.813846588134766,8.813846588134766,8.813846588134766,8.813846588134766,8.813846588134766,joint (BRICK 2.0 posterior x FaIR forcing)
FACTS,ssp-lws,ssp126,lws,2100,2.993846035003662,0.9211801147460938,1.7497439422607424,4.248064918518066,4.977070178985596,climate + parameter
FACTS,ssp-lws,ssp126,lws,2150,4.579002952575683,1.6806342220306396,2.9082854480743414,6.333167640686035,7.325365524291992,climate + parameter
FACTS,ssp-lws,ssp126,lws,2300,7.246378326416016,2.7905757236480717,4.692549102783203,9.832016746520996,11.493827438354492,climate + parameter
FACTS,ssp-lws,ssp245,lws,2100,3.1142893791198736,0.808569600582123,1.7047377243041997,4.498165267944336,5.28630916595459,climate + parameter
FACTS,ssp-lws,ssp245,lws,2150,5.196758460998535,1.611032886505127,3.063929901123047,7.269112739562988,8.485459442138673,climate + parameter
FACTS,ssp-lws,ssp245,lws,2300,11.144642257690432,4.128242378234863,7.014526405334474,15.259317459106445,17.943345947265623,climate + parameter
FACTS,ssp-lws,ssp585,lws,2100,2.9554136276245115,0.8502851963043214,1.6857779922485354,4.226862380981445,4.9698671531677245,climate + parameter
FACTS,ssp-lws,ssp585,lws,2150,4.704394340515137,1.7226218605041506,2.9869464225769047,6.505680549621582,7.524681091308593,climate + parameter
FACTS,ssp-lws,ssp585,lws,2300,7.529016113281251,2.9076726531982424,4.87475053024292,10.208266738891602,11.943066215515136,climate + parameter
Ladrillo,L32,ssp126,lws,2100,2.8138468232151475,2.8138468232151475,2.8138468232151475,2.8138468232151475,2.8138468232151475,joint (posterior params x FaIR forcing)
Ladrillo,L32,ssp126,lws,2150,4.3138468232151554,4.3138468232151554,4.3138468232151554,4.3138468232151554,4.3138468232151554,joint (posterior params x FaIR forcing)
Ladrillo,L32,ssp126,lws,2300,8.813846823215119,8.813846823215119,8.813846823215119,8.813846823215119,8.813846823215119,joint (posterior params x FaIR forcing)
Ladrillo,L32,ssp245,lws,2100,2.8138468232151475,2.8138468232151475,2.8138468232151475,2.8138468232151475,2.8138468232151475,joint (posterior params x FaIR forcing)
Ladrillo,L32,ssp245,lws,2150,4.3138468232151554,4.3138468232151554,4.3138468232151554,4.3138468232151554,4.3138468232151554,joint (posterior params x FaIR forcing)
Ladrillo,L32,ssp245,lws,2300,8.813846823215119,8.813846823215119,8.813846823215119,8.813846823215119,8.813846823215119,joint (posterior params x FaIR forcing)
Ladrillo,L32,ssp585,lws,2100,2.8138468232151475,2.8138468232151475,2.8138468232151475,2.8138468232151475,2.8138468232151475,joint (posterior params x FaIR forcing)
Ladrillo,L32,ssp585,lws,2150,4.3138468232151554,4.3138468232151554,4.3138468232151554,4.3138468232151554,4.3138468232151554,joint (posterior params x FaIR forcing)
Ladrillo,L32,ssp585,lws,2300,8.813846823215119,8.813846823215119,8.813846823215119,8.813846823215119,8.813846823215119,joint (posterior params x FaIR forcing)
MAGICC-SLR,Nauels2025,ssp126,lws,2100,3.0076045676447416,1.2391154692968895,1.7095219279795075,4.431632512751057,4.878152036372786,climate + parameter
MAGICC-SLR,Nauels2025,ssp126,lws,2150,4.962999145299118,2.152945906207425,2.900401569997295,7.225718402908023,7.935218752581151,climate + parameter
MAGICC-SLR,Nauels2025,ssp126,lws,2300,10.781041437526657,4.889694282067758,6.456753844299919,15.524889161289009,17.01237445469755,climate + parameter
MAGICC-SLR,Nauels2025,ssp245,lws,2100,3.0076045676447416,1.2391154692968895,1.7095219279795075,4.431632512751057,4.878152036372786,climate + parameter
MAGICC-SLR,Nauels2025,ssp245,lws,2150,4.962999145299118,2.152945906207425,2.900401569997295,7.225718402908023,7.935218752581151,climate + parameter
MAGICC-SLR,Nauels2025,ssp245,lws,2300,10.781041437526657,4.889694282067758,6.456753844299919,15.524889161289009,17.01237445469755,climate + parameter
MAGICC-SLR,Nauels2025,ssp585,lws,2100,3.0076045676447416,1.2391154692968895,1.7095219279795075,4.431632512751057,4.878152036372786,climate + parameter
MAGICC-SLR,Nauels2025,ssp585,lws,2150,4.962999145299118,2.152945906207425,2.900401569997295,7.225718402908023,7.935218752581151,climate + parameter
MAGICC-SLR,Nauels2025,ssp585,lws,2300,10.781041437526657,4.889694282067758,6.456753844299919,15.524889161289009,17.01237445469755,climate + parameter
BRICK 2.0,BRICK2.0,ssp126,te,2100,14.933639526367188,8.858151817321778,11.322392835617066,19.450236873626707,23.453107357025143,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp126,te,2150,18.52014923095703,10.690328121185303,13.710996446609498,24.63452903747558,30.20847826004028,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp126,te,2300,24.044041633605957,11.570945978164673,16.182401390075682,33.40067295074463,42.35835781097412,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp245,te,2100,18.92045783996582,11.649825954437256,14.500581302642823,24.322244911193845,28.906972503662107,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp245,te,2150,27.64634132385254,16.296051597595216,20.813571758270264,36.38813003540039,43.771864318847655,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp245,te,2300,43.1314582824707,22.218750190734863,30.28919845581055,58.720782356262205,72.9321907043457,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp585,te,2100,26.50692844390869,16.675730323791505,20.404902305603027,33.76717788696289,39.78678970336914,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp585,te,2150,48.93580436706543,29.232334232330324,37.02846580505371,63.563561515808104,75.54451904296874,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp585,te,2300,99.08754348754883,53.040311622619626,71.15094230651856,132.08554718017578,162.6643180847168,joint (BRICK 2.0 posterior x FaIR forcing)
FACTS,tlm,ssp126,te,2100,16.789654541015626,10.16294548034668,12.831334922790528,20.282579208374024,24.328869934082014,climate + parameter
FACTS,tlm,ssp126,te,2150,20.97367630004883,12.370496559143067,15.575775360107423,26.135136199951173,32.212451171875,climate + parameter
FACTS,tlm,ssp126,te,2300,26.806016540527345,14.201586990356446,18.150069122314456,35.070188293457036,45.73453628540039,climate + parameter
FACTS,tlm,ssp245,te,2100,21.182462310791017,13.644104385375975,16.46681704711914,25.38359780883789,30.167736358642568,climate + parameter
FACTS,tlm,ssp245,te,2150,30.823846435546876,18.810937652587892,23.725773590087893,38.23901943969726,47.21115341186524,climate + parameter
FACTS,tlm,ssp245,te,2300,47.216317749023446,26.305091400146488,34.25664889526367,61.830786865234366,79.67773437499994,climate + parameter
FACTS,tlm,ssp585,te,2100,29.28876495361328,19.169474792480468,22.97531471252442,35.431248657226554,41.80871505737305,climate + parameter
FACTS,tlm,ssp585,te,2150,54.115603637695315,34.64370407104492,42.91500125122071,67.01508264160157,81.09942810058591,climate + parameter
FACTS,tlm,ssp585,te,2300,109.38533325195314,62.5573080444336,79.93216510009766,143.12751196289062,181.1925244140625,climate + parameter
Ladrillo,L32,ssp126,te,2100,15.685711761695497,10.273983051083565,12.680347210594112,19.383229064198893,22.120164450499672,joint (posterior params x FaIR forcing)
